study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,t2w,se,Nmax,k,k.hacked
4070,0.934548920109214,0.0821644110763063,1.96472939098769,0.299983323646397,-0.258746914741295,0.0423879976680121,0.266144999059277,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4071,0.136502147376412,-1.4913475429598,1.96472939098769,0.318939178897386,-0.618560317024777,-0.739628519425528,0.245962881120211,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4072,0.284261517737238,1.07194805800405,1.96472939098769,1.05193496015739,0.587452122650006,0.532866994370934,0.247109907623012,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4073,0.487059118887653,-0.695510631039575,1.96472939098769,0.369087337067383,-0.540351454816905,-0.340903484636631,0.240245540915415,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4074,0.789460778878538,-0.267154243548198,1.96472939098769,0.612370642410817,-0.14237781674846,-0.135085495205145,0.255677955189642,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4075,0.82906355669053,-0.216015989566292,1.96472939098769,0.707708533023355,0.701413187234602,-0.103299844812055,0.228679661279412,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4076,0.000148839672330713,-3.8224393150823,1.96472939098769,-0.0341165022091596,-0.961396724488045,-1.89736044331424,0.246387394795584,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4077,0.656305961472852,0.445286314176049,1.96472939098769,1.1819608443079,0.711710129193345,0.22287345091925,0.250517448948222,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4078,0.126380761306541,1.53109030926037,1.96472939098769,0.962760465683136,1.00435350585616,0.773194665412164,0.25502108112671,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4079,0.750631481916896,-0.317982179059885,1.96472939098769,0.94015725063414,-0.150326434347342,-0.171399445294699,0.290544903536778,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4080,0.00876429001881169,2.63148762777336,1.96472939098769,0.448281047446122,0.570146791376993,1.31232217112783,0.248701421330841,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4081,0.135206025307917,1.49630637858244,1.96472939098769,0.347045302521822,0.504456017112067,0.722975232408213,0.233456400154051,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4082,0.377414829848014,0.883457004560337,1.96472939098769,1.05321271758404,1.03029062445544,0.453016499993487,0.262940330162516,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4083,0.00276457746577048,3.00776794072371,1.96472939098769,1.28170406072844,1.26591121664959,1.48572823040984,0.244000153231762,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4084,0.0233908976270228,2.27398239391161,1.96472939098769,0.803893702250624,0.00775380065924003,1.13486945048926,0.249067817424636,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4085,0.428868285104618,0.791774669673171,1.96472939098769,1.42498348719404,1.52766867745994,0.396338147088384,0.25056969356026,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4086,0.00609702018010206,2.75427270521731,1.96472939098769,1.31402632979368,1.45737156453452,1.36557419720744,0.245819724520239,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4087,5.69288013815776e-05,4.06014929933042,1.96472939098769,1.62461924062743,1.87437519011623,2.06904534994094,0.259690469850271,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4088,0.000190449977955785,3.75944336883205,1.96472939098769,1.90567041145343,2.12672998204925,1.87876759621835,0.249746279975155,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4089,0.135803789431323,1.49401483797222,1.96472939098769,0.923563907831664,0.888162380266781,0.739523959614457,0.245016130469579,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4090,0.847979372414795,-0.191796833190647,1.96472939098769,-0.0144417322811472,-0.318528034097772,-0.094992070099021,0.245296775806875,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4091,0.791095965170343,0.265029778185731,1.96472939098769,0.29953931156407,-0.680265884244904,0.131599843662695,0.246559306889704,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4092,0.00142767331719263,3.20693426973226,1.96472939098769,1.44712631047906,1.77624321208142,1.59016988111318,0.245870785985283,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4093,0.00059968163133017,3.45385361898262,1.96472939098769,1.14420536015936,1.04304412009133,1.66183487039897,0.231509000702978,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4094,0.607354973350553,0.514178288592954,1.96472939098769,0.840205926692539,0.304576904468812,0.253431757081116,0.242937523740051,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4095,0.00178013363331632,3.14158876851779,1.96472939098769,0.864620557111667,0.855490094644633,1.58755038682617,0.255362055238794,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4096,2.3058274947391e-08,5.67879044048086,1.96472939098769,1.45306880749017,2.44268561503203,2.85227728441879,0.252273597988761,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4097,1.85574606336128e-06,4.82583716570906,1.96472939098769,1.9557645507675,2.88950939500569,2.58728843557674,0.287438122288099,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4098,2.0428717326635e-10,6.49241645093808,1.96472939098769,1.36278350499388,2.19139526358471,3.11919871982738,0.230819953301578,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4099,0.205556853091281,1.26753044004982,1.96472939098769,1.27019763701778,1.29288331622866,0.673629247180601,0.282439265864981,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4100,1.50367516740326e-06,4.86955557304556,1.96472939098769,1.98563601278688,1.87305966553903,2.40575088979296,0.244074639853813,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4101,0.0657214257871214,-1.84437239702333,1.96472939098769,0.294340128280737,-0.26310435234573,-0.912170434715122,0.244599044231462,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4102,2.05034433378276e-06,4.8049974201406,1.96472939098769,1.97919976784099,1.94064313658242,2.53712646753232,0.278803302771364,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4103,0.164779833785147,1.39121617613083,1.96472939098769,0.551207982401496,0.996140998389587,0.720549401029782,0.268249107433428,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4104,0.00145040384398174,3.20229260253085,1.96472939098769,1.10542091102894,1.23146650472455,1.63490135804223,0.26065201397912,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4105,0.0924850786149946,1.68566714172931,1.96472939098769,0.941038167932489,1.14378450722059,0.832397759523938,0.243847418669467,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4106,0.00030221747367722,-3.63900036930117,1.96472939098769,1.29570749422341,-0.343179196958127,-1.86746419307658,0.26335427185207,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4107,0.000865241627800734,3.35133109083547,1.96472939098769,0.770260537925815,1.05228070951344,1.72724967041276,0.265629048026368,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4108,0.0181809728378393,2.36972087081516,1.96472939098769,1.81700478011208,2.0039670444731,1.23378653513222,0.27107262757893,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4109,0.0172449660761525,2.38942782234531,1.96472939098769,1.38876401242449,1.1738220671139,1.24113397492783,0.269804690691323,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4110,0.217853344799472,-1.23381314046269,1.96472939098769,-0.0248887398750191,-0.821177480247051,-0.595057147956951,0.232604745204944,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4111,0.00102224659884372,3.30383055300567,1.96472939098769,1.15235991763474,1.47170292478959,1.6831105359088,0.259531302885913,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4112,0.144025258216849,-1.4632621202092,1.96472939098769,0.161506607914717,0.0409607018742469,-0.725719187829349,0.24597612277055,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4113,0.00461110608616418,2.84588103312236,1.96472939098769,1.1372859606037,1.44197478602331,1.37185509251592,0.232371572556794,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4114,0.11342505099944,1.58576960857322,1.96472939098769,0.130121028671432,0.0475202542380785,0.773727285070733,0.238065051128339,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4115,0.00956471757104041,2.60123198534388,1.96472939098769,0.916151545467928,1.19413613275453,1.26916131211413,0.238053997613019,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4116,0.0251704408932589,2.24553981041324,1.96472939098769,0.179653578559224,0.0216003773855258,1.08738750213879,0.234491527904921,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4117,0.0669048694437373,1.83632125603458,1.96472939098769,0.472350578887435,0.499259432859357,0.958339954519045,0.272359085339798,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4118,0.389462308068227,0.861343998342514,1.96472939098769,1.00482582755815,0.748616752183428,0.419646923062729,0.237363983748928,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4119,0.0856414807053383,1.72226326933669,1.96472939098769,0.986970070984196,0.936124115417706,0.864547220745611,0.251987129329029,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4120,0.000950974737765557,3.32448661652041,1.96472939098769,1.1180265555883,1.50163968678581,1.68156682557924,0.255846266551802,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4121,0.000726683024325979,3.40045496677941,1.96472939098769,1.1128121257515,1.5615758823302,1.7651511797292,0.26945717922846,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4122,0.0375189931639629,2.08563681955915,1.96472939098769,0.95638435876923,1.00055035868859,1.01647259160663,0.237527542248312,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4123,0.000253083541743576,3.68566913279058,1.96472939098769,1.27291520764696,1.52926919512081,1.77073365617823,0.23082018937096,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4124,4.73489758279822e-05,4.10439581743927,1.96472939098769,1.98556881155892,1.73232562430701,2.08152681662612,0.257196792342413,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4125,3.07843514678634e-06,4.71926734255845,1.96472939098769,2.32039429157228,2.37410269636532,2.3553325628667,0.249089437385209,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4126,0.684410169709712,0.406689847740737,1.96472939098769,0.779090807987533,0.833002888711699,0.205147667822815,0.25445237329958,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4127,0.00988853535613327,2.58963212173967,1.96472939098769,1.26899946680629,1.55150791774205,1.31317077872696,0.257138006872706,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4128,7.15168069164963e-06,4.53714172874428,1.96472939098769,1.05743582190082,1.76781771808682,2.19236076070317,0.233485195855783,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4129,0.0542809491492771,-1.92913407542939,1.96472939098769,0.502515399420647,-0.303284629265585,-1.03183884323773,0.286087525178567,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4130,0.117695959179164,1.56722518119245,1.96472939098769,0.0512583370317862,0.552948396669732,0.792024288651126,0.255396062984103,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4131,0.664065914687264,0.434565201085485,1.96472939098769,0.700092834599997,0.410913039619959,0.213225747677802,0.240751720592531,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4132,0.149130972668794,1.44483822050938,1.96472939098769,0.28656861525783,0.139142146013369,0.747220677997747,0.267460295611159,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4133,0.0037479267660181,2.91234709141952,1.96472939098769,1.09219492588629,1.62806289812845,1.41962648187224,0.237608470643344,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4134,0.179807191328329,-1.34323274732936,1.96472939098769,1.15465716630378,-0.0140628599165413,-0.682654885421949,0.258285403130035,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4135,0.231168149624794,1.19881688151191,1.96472939098769,0.797762655816056,0.912926701364952,0.609292503313821,0.258312825170871,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4136,0.00407146937917222,2.88594270466487,1.96472939098769,1.06535470378456,2.01726334264131,1.38370704047848,0.229886194983626,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4137,0.345348465932283,-0.94454472929954,1.96472939098769,0.582117026873816,-0.100448417205432,-0.49139341646944,0.27065347619654,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4138,0.0413530245371836,2.04526145765771,1.96472939098769,1.56316430765163,1.49118219944277,1.00374061242592,0.240849264545475,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4139,0.66556778627207,0.432496026977343,1.96472939098769,1.06383224697699,0.461159186672666,0.218163649557977,0.254448875351031,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4140,0.494710217196638,-0.683338356640747,1.96472939098769,0.165591850924137,0.121390518950715,-0.349486171129535,0.261570277853248,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4141,7.57670204025607e-06,4.52444314119915,1.96472939098769,1.45392630014544,2.22894992159225,2.18023307219827,0.232207143945873,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4142,0.218170586073134,1.23296168932881,1.96472939098769,1.17697672482093,0.796902313970486,0.633250719453725,0.263786289500081,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4143,0.000156991783542709,3.80888695852271,1.96472939098769,1.20381604142929,2.25490003080591,1.9404169814845,0.259533824131065,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4144,0.664690831546215,0.433704008251171,1.96472939098769,0.357702190867352,0.346492020886498,0.214872810960996,0.245457359978455,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4145,1.53019534065403e-06,4.86593491683351,1.96472939098769,1.14565766835962,1.73252242912888,2.46289659556554,0.256188579220585,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4146,0.146956477393616,1.45262475161194,1.96472939098769,0.421745020928927,0.812039550318263,0.699632244591258,0.231970497614137,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4147,0.379187440414077,0.880176418463237,1.96472939098769,0.92864919875701,1.12794931418617,0.456638592877528,0.26915705553414,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4148,0.309641979284423,1.01700901318126,1.96472939098769,1.19645846875844,0.873212188967964,0.503204632084275,0.244815920470257,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4149,0.341830326851708,0.951462375957242,1.96472939098769,1.37461248485717,0.909891343054544,0.482590496434288,0.257261200172963,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4150,0.849290209679703,0.190122814341489,1.96472939098769,0.320133896268897,0.358200234584189,0.0927362322370658,0.237919711879664,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4151,0.892749629397998,0.134894565606004,1.96472939098769,0.780640632474882,0.494963475892508,0.0614839556345472,0.207746967544013,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4152,0.457394868011585,0.743721745183386,1.96472939098769,1.00925862011754,1.105424939317,0.391049220119278,0.276466101663915,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4153,0.124555063832761,1.53852122544914,1.96472939098769,1.0054609704056,1.13560216006408,0.775274213680839,0.253923966827486,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4154,0.00261487485220904,3.02495871689609,1.96472939098769,1.75624023883096,1.65707970924245,1.61298651098046,0.284329922726798,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4155,0.0129932115071356,2.49290860085706,1.96472939098769,2.00322146463475,1.40033385857711,1.11884818157587,0.201432530585928,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4156,0.158601920692596,-1.41190257134664,1.96472939098769,0.322207979970657,-0.588461465558877,-0.710854103660773,0.253484548491669,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4157,0.00235406502649572,3.05718883902962,1.96472939098769,1.35564344323623,1.72120849973981,1.47854949850641,0.23389837564058,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4158,0.0079291534859826,2.66581964368412,1.96472939098769,1.63316549237465,1.93518329086803,1.39490768939449,0.273797456263952,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4159,0.519526488899872,0.644532306710886,1.96472939098769,0.295588320256913,0.262597913145156,0.331072049333497,0.263849121408873,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4160,0.0643553259760564,1.85381661231212,1.96472939098769,0.758135480199264,0.983676621674386,0.893650518057572,0.232381678178527,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4161,0.00063572969853836,3.43769920735761,1.96472939098769,1.55167471847604,1.5309477421048,1.71934253034633,0.250143409099465,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4162,0.0474207076073199,1.98743225342343,1.96472939098769,0.346372873962689,0.830364600447805,0.921860036963361,0.215151961546522,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4163,0.549859827685729,-0.598377124544108,1.96472939098769,0.331777088781048,-0.0106775200046016,-0.293980462328216,0.241372046240778,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4164,0.288294615050264,1.06300328256399,1.96472939098769,1.3529342612282,0.667673830804252,0.527725764700519,0.246460533646779,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4165,0.00101897885485757,3.30474792268859,1.96472939098769,1.24333093175105,1.63692222385292,1.64945329578175,0.249117002443446,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4166,7.89764348991144e-05,3.98052404839934,1.96472939098769,0.862035638801643,1.35094324523031,1.93015170658405,0.235126936909013,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4167,0.00356384398919115,2.92831295005421,1.96472939098769,1.2306987761227,1.46405205695584,1.37171246639284,0.219427570691091,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4168,0.00578417050740863,2.77173349599124,1.96472939098769,1.27137982770514,1.81366733049744,1.36920058571092,0.244023252846747,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4169,0.0451092696276983,2.00868024772174,1.96472939098769,0.877924936043268,0.481131546134412,1.01532752043826,0.25549987843394,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4170,0.115415160840475,1.57706117980554,1.96472939098769,1.15269917049228,0.979645515917798,0.805181041799379,0.260669367741412,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4171,0.000601339723449114,3.45309092451386,1.96472939098769,0.900674698494078,1.25461971051749,1.69376790002357,0.240597864200924,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4172,0.000108847586190661,3.90117125949341,1.96472939098769,1.54855105731927,1.57215765839982,2.00741000545275,0.264778145969936,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4173,0.00860404165512231,2.63784089286158,1.96472939098769,1.0621873476222,1.35638029246373,1.31940005981516,0.250181853495859,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4174,0.0461691788686886,1.99882553260701,1.96472939098769,0.575568350313002,0.305975997124931,1.01152574513741,0.25609677226414,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4175,1.0827174853444e-07,5.39102706068074,1.96472939098769,1.43329770592866,2.48774052373598,2.55056112681673,0.223835233452876,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4176,0.000526178276528387,3.4898135785399,1.96472939098769,1.41022283751021,1.57363893131406,1.72539099524552,0.244439056116604,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4177,0.110692337484348,1.59792648072922,1.96472939098769,0.935066979154525,0.734899922796687,0.824108093292911,0.265983545414915,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4178,0.507965874593158,0.662485669681174,1.96472939098769,1.18656085674859,1.23469869894184,0.349097914900064,0.277678038510932,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4179,0.00181011817149161,3.13659633937609,1.96472939098769,0.797621214906223,2.0523317537093,1.5971323753346,0.259277340954621,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4180,0.0263858407851167,2.22710181431473,1.96472939098769,0.518887717178046,0.517670391313468,1.12486548012189,0.255106212689894,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4181,0.0447398776167635,2.01216077014926,1.96472939098769,1.14298466560997,0.414338560913284,1.01153579547693,0.252718570653456,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4182,0.799946061472689,0.253552069129008,1.96472939098769,1.08346761995348,0.979802702232233,0.120951505837633,0.22755597393915,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4183,0.606781147690851,-0.514999884851598,1.96472939098769,-0.0103257306395588,-0.406595663815264,-0.257057849389409,0.249142303635379,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4184,0.0148040628219968,2.44563858289708,1.96472939098769,0.803975432123223,0.868829230294367,1.20737228337214,0.243723748619339,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4185,0.000190544438669425,3.7593157646616,1.96472939098769,1.42448815015293,1.28753871267247,1.83909083908315,0.239325376234209,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4186,5.68749190658231e-07,5.06747153959593,1.96472939098769,0.476530179524162,1.45351653104428,2.47712643628521,0.238953673758578,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4187,0.00524592468784265,2.8038791245243,1.96472939098769,0.866524809979556,0.99016203986966,1.33080686887034,0.22527421920961,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4188,0.000473278523779479,3.51872796524204,1.96472939098769,1.17489979780879,1.66291655882446,1.80544370701226,0.26326705695768,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4189,2.40004309283121e-06,4.77193190759486,1.96472939098769,1.4955970719822,2.67257620495676,2.4231782151408,0.257858965514499,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4190,0.0462724498624484,1.99787560145512,1.96472939098769,0.965107105241727,0.82548114984414,1.02362255031672,0.262508157146919,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4191,0.0426666486810966,2.03215938793362,1.96472939098769,1.23056766476522,1.36907181405733,0.982903140445929,0.233940767073292,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4192,0.01751827478181,2.38357820311714,1.96472939098769,0.632466962600835,1.23403316515906,1.20842425810402,0.257027776318602,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4193,0.914511843172073,0.107403756064197,1.96472939098769,0.492581307798709,-0.0537630093306394,0.0555363136011755,0.267371528197787,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4194,0.104921824965945,1.62440041335887,1.96472939098769,0.746918618254952,0.814210158401278,0.792616296606932,0.238089263816048,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4195,0.482679147557609,0.702525405059289,1.96472939098769,1.19193920589221,0.968271186185627,0.36015082200456,0.262811734583747,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4196,0.134762251943324,1.49801267560381,1.96472939098769,1.41711690914184,1.30420429173695,0.738385915728087,0.242960589111583,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4197,7.35792152100999e-06,4.53089190866021,1.96472939098769,1.22864129545837,2.27861934463913,2.30934714899077,0.259783187864384,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4198,0.000443214780368381,3.53653883632621,1.96472939098769,1.87873631876747,1.36993669963603,1.80642103565359,0.260904218176591,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4199,0.033891733472834,2.12721871115086,1.96472939098769,1.25289894426165,1.50885208947264,1.06468123029318,0.250504139425949,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4200,0.294584299170514,1.04922101636613,1.96472939098769,0.928911527579666,0.852244565515915,0.504054741629137,0.230792369901383,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4201,0.0133764400836086,2.48243835217146,1.96472939098769,1.78079480584615,1.3817161238108,1.24630263392494,0.252051961361732,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
4202,0.842847390278348,0.198355916459706,1.96472939098769,1.58696552003344,0.708180403835222,0.0950782768605438,0.229758870016532,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
4203,0.0621004855839757,1.8697745487436,1.96472939098769,1.08528626175878,0.293172401483591,0.924707916843296,0.244585475851578,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
