study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
1102,0.000519643831454924,3.71589427911723,2.00957523712924,0.939283789489655,0.701286410840527,3.48898130033786,0.88159797675464,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1103,0.014602576787348,2.53185849739787,2.00957523712924,0.478348896480721,0.553691445846673,2.28134777654465,0.811902973056075,1,50,14,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1104,0.0129997639415961,2.5778570000582,2.00957523712924,1.19663800947418,1.6328672085574,2.09117682384965,0.658057539754292,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1105,0.00830032358474845,2.75111657979434,2.00957523712924,0.982284025486594,0.914984827137283,2.79955425980581,1.03552309681222,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1106,0.0332355439384691,2.19102216273911,2.00957523712924,0.907232951336468,1.66825727293166,2.34445705466924,1.14496186636793,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1107,0.0411459330778336,2.09733645131666,2.00957523712924,1.12516067003221,1.32028567595461,1.94693383817069,0.861720008199631,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1108,0.00407706800561157,3.01379537396745,2.00957523712924,0.420178794449932,0.831557361343704,2.64502560316243,0.770250939397475,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1109,0.00512295891419057,2.93084423764721,2.00957523712924,1.48669602395804,1.42677524760023,2.72427289293464,0.864003977997799,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1110,0.00849374756482149,2.74237365569776,2.00957523712924,1.23648523093936,1.83778815316456,2.9594154099872,1.1645512483348,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1111,0.0183836274699736,2.43928802946884,2.00957523712924,0.936914251377761,1.39355800088683,2.20153829277815,0.814566074849379,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1112,0.0320857297100926,2.20624163652185,2.00957523712924,0.937183436686251,1.15426899266771,2.28137298735954,1.06926767317955,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1113,0.00148144325300246,3.36799557758167,2.00957523712924,1.09703257204767,0.861418596836384,3.10699825512304,0.851018485129311,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1114,0.0167695298162107,2.47647493615363,2.00957523712924,0.707870985818033,0.542369004739792,2.50903578691504,1.02646899942859,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1115,0.0217662224180613,2.37005643174201,2.00957523712924,0.706839711810363,0.881209491024232,2.20908933901022,0.868778742440518,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1116,0.0154509086795883,2.50934149801891,2.00957523712924,1.04367239686323,1.69506936298661,2.39601361936758,0.911714846802018,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1117,0.000571860534188224,3.68474798706261,2.00957523712924,1.26668033284833,1.40224168792963,3.13193291262131,0.722452537601596,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1118,0.0361256711976887,2.15472358335022,2.00957523712924,1.10169973756149,0.929908284034741,2.34168015658099,1.18106016404194,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1119,0.0058076941050173,2.88472229431489,2.00957523712924,1.232290973343,1.52903788465205,2.71896066231178,0.888378064724242,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1120,0.0291548952488316,2.24733502411968,2.00957523712924,0.850868793621116,1.28001254609056,2.11439342115575,0.885188895700617,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1121,0.0254744692093345,2.30448042195677,2.00957523712924,0.78906318096319,0.973545705330104,2.11015123391232,0.838457625037366,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1122,0.035579866057712,2.16137792807394,2.00957523712924,0.948790764623667,1.34781577300681,1.87592407503051,0.753301946738885,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1123,0.0110054895552992,2.64292989363153,2.00957523712924,1.2323937427511,1.19842713461019,2.37246798925429,0.805804032462095,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1124,0.00948537355666167,2.70024324318922,2.00957523712924,0.909631304040676,1.61204746625573,2.63960976909425,0.955594580307541,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1125,0.0346740807593249,2.17262183140407,2.00957523712924,1.17343663125446,1.50136586930827,2.08646883179148,0.922264569219436,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1126,0.0435610199190319,2.07188364454914,2.00957523712924,0.640413853818053,0.524920203436005,1.94908623641824,0.88497578020652,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1127,0.022290902922469,2.3601970538687,2.00957523712924,1.10044063540273,1.06626400012745,2.46901614906881,1.09433763012077,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1128,0.0127260414083478,2.58622479363185,2.00957523712924,0.710973510520322,1.06420835222669,2.77815171793932,1.15392976775096,1,50,20,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1129,0.0379718906231349,2.13285086836505,2.00957523712924,1.07379548030911,1.47832119831219,2.00096131607317,0.880149415925445,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1130,0.0155897584500155,2.50576338370715,2.00957523712924,1.03248278241206,1.80710111012089,2.38958270685623,0.909418984371151,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1131,4.46430218833682e-05,4.481093464997,2.00957523712924,2.0062362552401,2.14635724012063,4.07071551834251,0.825227136776574,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1132,0.0164858882669154,2.48334193488848,2.00957523712924,1.19515773207452,1.68733653496466,2.26140266917769,0.829244798936864,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1133,0.000286510761789221,3.90702343134349,2.00957523712924,1.33602188238993,1.82249330748909,4.48234679521848,1.31619088045721,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1134,0.00504239665033185,2.93664326713855,2.00957523712924,1.44018238167605,1.38809556653179,3.33301709638814,1.28816856311349,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1135,0.0259895586642393,2.29605688240546,2.00957523712924,0.634999864114706,0.898283713470171,2.12679018725608,0.85799352352055,1,50,15,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1136,0.0337716681852309,2.18408401034694,2.00957523712924,1.37951894934266,1.85823768643555,2.04936648905531,0.88044165606847,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1137,0.0454181728072058,2.05313385119607,2.00957523712924,0.58379955608301,0.37784569559161,1.6315745942181,0.631508704762942,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1138,0.00182344668660785,3.2969431649097,2.00957523712924,1.04792483086188,1.09554681602277,3.15472872214735,0.915590164241163,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1139,0.00795882532394268,2.76702177619894,2.00957523712924,1.2776932727464,1.66160478579562,2.94890653133016,1.13578691411558,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1140,0.0194717216240704,2.41584896464327,2.00957523712924,0.931406629691659,1.32240831882009,2.46464817766813,1.04080724941317,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1141,0.00376196799172488,3.04272010402256,2.00957523712924,1.03414362888625,0.960050524651327,2.56911933083083,0.712926151609274,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1142,0.00167956797996819,3.32515018730245,2.00957523712924,0.935395316802817,0.67671993125691,2.9234704036053,0.772991772171996,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1143,0.018373856074798,2.43950412790961,2.00957523712924,0.923023475171892,0.911756056593195,3.06356738465511,1.57707286708271,1,50,27,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1144,0.00202900002830317,3.26010147951985,2.00957523712924,1.17677612315603,1.25307323084627,3.38754227750247,1.07971021531632,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1145,0.0345794770715644,2.17381104983912,2.00957523712924,0.752281177806952,1.20842548390091,2.26058445015528,1.08142869166913,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1146,0.0324546945885704,2.20130610090032,2.00957523712924,0.79770203545407,0.276562837652319,1.8328819005234,0.693279072716777,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1147,0.0229096884810668,2.34883314677124,2.00957523712924,0.311256210402144,0.659966860881106,2.18123684169326,0.86238523988953,1,50,43,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1148,0.0185365176997043,2.43592022369573,2.00957523712924,1.79583325597794,2.00451145940548,2.37890456153903,0.953735429177061,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1149,0.0385896263488343,2.12574044492748,2.00957523712924,0.529509527429415,0.233557962061804,1.63272660945177,0.589938134101645,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1150,0.00186149086587582,3.28983741867054,2.00957523712924,1.39955184211635,1.66269658897015,3.11092113481711,0.894188604420173,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1151,0.0254630145415166,2.30466946651505,2.00957523712924,0.972946038922989,1.2140795816126,2.80398057456019,1.48024194000789,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1152,0.0169251729132978,2.47275133321899,2.00957523712924,0.848051239478047,1.08180426710856,2.27876877754736,0.849257970128796,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1153,0.0444367040513257,2.06295786809719,2.00957523712924,0.583210881372184,0.724356267657224,2.20271632512325,1.14008287998611,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1154,0.0314246139068801,2.2152119850237,2.00957523712924,0.577501814893177,1.14571068743642,2.57473207803925,1.3509320427145,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1155,0.0216398315795822,2.37246329986044,2.00957523712924,0.800217128175994,1.5094727606611,2.08634843962356,0.773347483803546,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1156,0.00787484981633472,2.77102930324477,2.00957523712924,1.63911962719251,1.62508549773207,2.95018322001605,1.13348490329605,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1157,0.04856533849901,2.02282880288929,2.00957523712924,1.13865435385445,1.4928969822871,2.02750889492458,1.00463262738418,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1158,0.0017358106312218,3.31386099044654,2.00957523712924,1.39483849357789,1.30097884104974,3.04829727381809,0.846147473301619,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1159,0.00384331581871876,3.03504159315067,2.00957523712924,0.680895283223319,0.986912963853823,3.45512436339769,1.29597932607786,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1160,0.00516489343068831,2.92785924337771,2.00957523712924,1.34164979325901,1.49248345227795,3.33837692248746,1.30008081821985,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1161,0.00283785518776887,3.14295253228625,2.00957523712924,1.08390245207031,1.29817929709458,2.99049449335875,0.905337209225897,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1162,0.0246598281083428,2.31811803661171,2.00957523712924,1.38738300300795,1.45870465031592,2.17425297844026,0.879729296872525,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1163,0.0212524013195805,2.37992056820548,2.00957523712924,1.54020372835778,2.12106449068838,2.50909133957442,1.11149629173168,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1164,0.0401379386329617,2.1083472055835,2.00957523712924,1.04122509304184,1.23848766047576,2.18978086522068,1.07874065790121,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1165,0.0327281867803938,2.19767954816668,2.00957523712924,0.615383930408199,0.995339506953693,2.0653361082518,0.883187151820465,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1166,0.00226812991893617,3.22144500455187,2.00957523712924,1.10347750609667,1.18959596315739,3.39043545920074,1.10766777158811,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1167,0.013359058122338,2.56711374380701,2.00957523712924,1.02836132907246,1.12608129341021,2.63738575756545,1.05549720951938,1,50,23,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1168,0.0375138907949676,2.13818841248836,2.00957523712924,1.25185313545385,1.57462834308728,2.26865282519723,1.12575565543483,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1169,0.0137453484337197,2.55585301162822,2.00957523712924,0.814277676571276,0.657269917775418,2.276580123792,0.793403536974542,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1170,0.0213489747481137,2.37805037441338,2.00957523712924,1.38435928726874,1.58180096881752,2.32154613326742,0.953043089076714,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1171,0.00323616162267263,3.09646717955738,2.00957523712924,1.300897311789,1.4098679964714,2.98849954027778,0.931479763919932,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1172,0.0334716233279673,2.18795491544037,2.00957523712924,0.756632274157564,0.592463533859239,2.44204516164919,1.24574928037731,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1173,0.000797634538867394,3.575547503198,2.00957523712924,1.57099997911069,1.92666201373525,3.00578140653706,0.706691198971302,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1174,0.0193977338498169,2.41740488180495,2.00957523712924,1.3082375130731,1.14589359697787,2.10287376040717,0.756706760897958,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1175,0.0274161173761799,2.2734806897582,2.00957523712924,1.42825603804331,1.42738858756199,2.06291854902166,0.823344563484612,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1176,0.046050152235583,2.04690523136781,2.00957523712924,1.36380185178873,1.46076548285247,2.03969721922831,0.992969561255961,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1177,0.0385523061568064,2.12616717677244,2.00957523712924,0.980681635996079,0.940942202155245,2.0959369741865,0.971765819864982,1,50,14,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1178,0.0125284490722804,2.59236791082168,2.00957523712924,0.621847845161471,1.03804242555246,2.77559980762187,1.14635841542916,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1179,0.0245817306927853,2.31944647530985,2.00957523712924,1.07275093998435,1.52924323264727,2.38386987361585,1.05632213519291,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1180,0.0463211243008171,2.04425731120579,2.00957523712924,0.817845984826853,1.30468101111368,2.04795051491014,1.00361651128628,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1181,0.0486652521279109,2.02189489155684,2.00957523712924,0.886033806337532,0.609185699476393,2.1538752248245,1.1348120313362,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1182,0.0081949630904304,2.75595830838631,2.00957523712924,0.596542529624791,0.729078430226683,2.44763949943142,0.788768610947997,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1183,0.0121921114515475,2.6030309195135,2.00957523712924,0.778116407716613,1.29133543698162,2.72330297896932,1.09454411090558,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1184,0.00131935397788092,3.40730825339554,2.00957523712924,1.05305035824931,1.43542089854448,3.15729780956607,0.858634325347962,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1185,0.0408740582599924,2.10028284279774,2.00957523712924,1.42058702010142,1.93133954506104,2.48131353516076,1.39575026777484,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1186,0.0154131951615622,2.51031839970574,2.00957523712924,1.14210058345009,0.808010855885396,2.13963916844937,0.726479661710545,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1187,0.0373367225606747,2.14026847690691,2.00957523712924,1.07639831456631,1.25256686838923,2.26104932899681,1.11604977638633,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1188,0.024632178087426,2.31858793392371,2.00957523712924,1.37533683132651,1.39164646629296,2.23798264194059,0.931678952871082,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1189,0.00249342696835077,3.18839687994629,2.00957523712924,1.22241499445838,1.06772260056187,3.32071358859768,1.08472109896177,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1190,0.0317884384295001,2.21025502347655,2.00957523712924,0.721218576943695,0.550809743365607,2.30702052898292,1.08947719897019,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1191,0.00494414506476275,2.94383360168673,2.00957523712924,0.91370492720701,0.96286771425873,2.87399197670498,0.953113424292312,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1192,0.0253499202042733,2.30654002526877,2.00957523712924,1.10871692162623,1.19761967958993,2.38844812508607,1.07228353122848,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1193,0.0171698279305097,2.46696035311331,2.00957523712924,0.45991730847429,0.957537824866964,2.48931570220824,1.0182059189078,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1194,0.00984245430355288,2.68605997156261,2.00957523712924,0.895958048866302,0.581355432903764,2.56362772837694,0.910916378272131,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1195,0.0158490002862631,2.49915946586456,2.00957523712924,0.951917779204481,1.42592603432229,2.25674719434171,0.815413477983228,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1196,0.0144286064500103,2.53662253552444,2.00957523712924,0.882028231186876,1.3036160488967,2.89120117632666,1.29910702413023,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1197,0.0294565963978484,2.24293999382633,2.00957523712924,1.21753284589615,1.0679910584894,2.41205371418012,1.15648136730125,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1198,0.00712294531628187,2.80878356131742,2.00957523712924,1.20784785310224,1.96556718154363,2.82615748443508,1.01240939825585,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1199,0.0230945019035908,2.34549238022621,2.00957523712924,0.976449977329004,0.976159626943846,2.35877619332929,1.01135917556968,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1200,0.0128924751127852,2.58111753520246,2.00957523712924,1.0446033450386,0.914400813900847,2.37530192221641,0.846880392372892,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1201,0.00636369131908645,2.85085172698131,2.00957523712924,0.813830321540249,1.02743321745806,2.69234420575226,0.891891250542698,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1202,0.00166506168504821,3.32812005655601,2.00957523712924,0.88645260677044,1.20560855438334,2.41195068436442,0.525217125986475,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1203,0.024956018327085,2.31311373377168,2.00957523712924,0.783216916413286,0.853796043264029,2.17805787589937,0.886634971508844,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1204,0.0042376407419297,2.9998511791635,2.00957523712924,0.924716950472979,1.01147238577833,2.80270116613199,0.872879247002624,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1205,0.0384578640774016,2.12724867856242,2.00957523712924,0.331527138804989,0.577991213401106,1.92564741590911,0.819439731263857,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1206,0.00927066629622852,2.709009539869,2.00957523712924,0.927480357195272,1.59895308955338,2.68848005097593,0.984900975777396,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1207,0.0440070302251633,2.06731818405878,2.00957523712924,0.419882000400784,0.819979435830892,2.08656085893783,1.01870271426663,1,50,16,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1208,0.00132840206137596,3.40499576074513,2.00957523712924,0.928121172616523,0.788019220576719,3.39948993803407,0.996768647196784,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1209,0.0117282295020238,2.6181870621901,2.00957523712924,0.445938286828085,0.460407643590688,2.50491460421497,0.915344348927018,1,50,32,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1210,0.0189646201258013,2.42662169894847,2.00957523712924,0.706468139171374,1.12996760095326,1.7151918464633,0.499598646923441,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1211,0.00535590071622633,2.91454218359154,2.00957523712924,1.00290991689835,1.25039203143671,2.42140407689674,0.690230025798301,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1212,0.0321368414429472,2.20555494805663,2.00957523712924,1.22488730464312,1.31863913041458,2.68825885633168,1.48561544692754,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1213,0.0262653988778079,2.29160690644441,2.00957523712924,0.871794606098319,1.19547384060272,2.56910472996679,1.25684977726098,1,50,15,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1214,3.63679643755844e-06,5.21887650111244,2.00957523712924,1.30503029031155,1.7779508786332,4.62562428529051,0.785573218366189,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1215,0.00269771474770727,3.16078023324442,2.00957523712924,1.23321424209578,1.69069790546634,3.54994518702248,1.26140542174284,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1216,8.52365082699398e-05,4.28472813042067,2.00957523712924,0.75970461775849,0.910776787841636,4.38188002598709,1.04586209592532,1,50,14,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1217,0.0327758510483269,2.1970502510068,2.00957523712924,1.27834533210413,1.36483674979045,2.03702253946977,0.859630247491683,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1218,0.0194851635753322,2.41556686032656,2.00957523712924,1.41614512895239,1.32020510824331,2.35075559961004,0.947058558208603,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1219,0.00813460317652942,2.7587580134701,2.00957523712924,0.968030096925601,1.28637910438164,2.59805285103885,0.8868879364347,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1220,0.0487302233522355,2.02128848340675,2.00957523712924,0.92692071949889,1.54751186397987,2.27270404853999,1.26423895492474,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1221,0.0295523411758434,2.24155357439253,2.00957523712924,0.408619199368733,0.224765450056231,2.60926478668386,1.3549961466529,1,50,32,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1222,0.000959372016394881,3.51427737740891,2.00957523712924,0.944296161903022,1.00188575782197,2.83372109112657,0.650192763462514,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1223,0.00223896987666688,3.22594692068599,2.00957523712924,0.670636966714293,0.689199851742595,2.86005927285491,0.786023685209861,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1224,0.043387297834171,2.07367292039908,2.00957523712924,1.05484079080264,0.822664777325111,2.2376687780559,1.16442384893947,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1225,0.00577883030534579,2.88656176907344,2.00957523712924,1.01305384458844,1.3077976870971,2.87004728111439,0.98859040738106,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1226,0.0118320533091411,2.61474790317698,2.00957523712924,1.14904611114723,1.40621037765889,2.60594869313936,0.993280878531717,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
