V1,meta.name,author.year,meta.study.type,coder,key.title,group,discipline,meta.journal,study.name,study.journal,study.year,point.est,effect.measure,var,se,ci.hi,n,flag.group,flag.discipline,flag.study.year,flag.effect.measure,flag.est,flag.se,flag.var,flag.n,flag.ci.hi,total.flags,SJR,SJR.hand.coded,SJR.topic.cats,SJR.type,hif.thresh,hif,SE,Est,Analysis.Scale,Mhat.to.reproduce,Mhat.hi.to.reproduce,flip,Exposure..with.largest.sub.meta.analysis.,Outcome..with.largest.sub.meta.analysis.,Reported.pooled.estimate,Reported.CI.hi,Data.source,EstF,Pval.One,Pval.Two,signif,affirm,Eta.AllEsts,EtaInv.AllEsts,VarEtaInv.AllEsts,LoEtaInv.AllEsts,HiEtaInv.AllEsts,LogEta.AllEsts,VarLogEta.AllEsts,LoLogEta.AllEsts,HiLogEta.AllEsts,shapiro.pval.AllEsts,n.coders,coders,status,use,randomly.chosen,Eta,EtaInv,VarEtaInv,LoEtaInv,HiEtaInv,LogEta,VarLogEta,LoLogEta,HiLogEta,shapiro.pval,group.pretty,Qi,early.within,small.SE.within,year.rk,n.first.yr,first2,n.first2,X,Sval.Est,Sval.CI,Mhat.Worst,Mhat.Worst.Lo,Mhat.Worst.Hi,Mhat.Worst.Pval,Mhat,Mhat.Lo,Mhat.Hi,Mhat.Pval,Sval.Est.Num,Sval.CI.Num,yi,vi,sei,Zi
2633,26398658,Paradies 2015,All observational,mbm,,plos,soc,,burrowandong2010ong2009,,,-0.235555823,z,0.005847953,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0764719098754569,-0.235555823,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.235555823,0.00103398821868828,0.00206797643737655,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.531791907514451,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.235555823,0.005847953,0.0764719098754569,3.08029214104407
2634,26398658,Paradies 2015,All observational,mbm,,plos,soc,,ashburnnardoetal2007,,,-0.121219966,z,0.003367003,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0580258821561551,-0.121219966,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.121219966,0.0183508381138118,0.0367016762276235,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.196531791907514,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.121219966,0.003367003,0.0580258821561551,2.08906717994879
2635,26398658,Paradies 2015,All observational,mbm,,plos,soc,,californiahealthinterviewsurveychis,,,-0.132790801,z,0.00002311821,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.00480813997300411,-0.132790801,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.132790801,0,0,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.23121387283237,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.132790801,0.00002311821,0.00480813997300411,27.6179149828354
2636,26398658,Paradies 2015,All observational,mbm,,plos,soc,,silovoetal1997,,,-0.298205568,z,0.03173327,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.178138345114128,-0.298205568,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.298205568,0.0470642084127322,0.0941284168254644,0,FALSE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.676300578034682,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.298205568,0.0317332700000002,0.178138345114128,1.67401110529543
2637,26398658,Paradies 2015,All observational,mbm,,plos,soc,,internationalcomparativestudyofethnoculturalyouthicsey,,,-0.357102435,z,0.007047686,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0839504973183602,-0.357102435,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.357102435,0.0000105121146919407,0.0000210242293838814,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.815028901734104,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.357102435,0.007047686,0.0839504973183602,4.2537262602005
2638,26398658,Paradies 2015,All observational,mbm,,plos,soc,,sinaiimprovingcommunityhealthsurvey,,,-0.18062435,z,0.0006153846,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0248069466077549,-0.18062435,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.18062435,0.000000000000165423230669148,0.000000000000330846461338297,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.352601156069364,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.18062435,0.000615384600000002,0.0248069466077549,7.28120041760944
2639,26398658,Paradies 2015,All observational,mbm,,plos,soc,,sorianoandramirez1991,,,0.089095137,z,0.005780347,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0760285933054137,0.089095137,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,-0.089095137,0.879374077705092,0.241251844589817,0,FALSE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.00578034682080925,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,-0.089095137,0.005780347,0.0760285933054137,-1.17186354668035
2640,26398658,Paradies 2015,All observational,mbm,,plos,soc,,sheridan2001,,,-0.133792642,z,0.00456621,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0675737375020799,-0.133792642,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.133792642,0.0238545566474829,0.0477091132949659,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.236994219653179,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.133792642,0.00456621,0.0675737375020799,1.97995030237719
2641,26398658,Paradies 2015,All observational,mbm,,plos,soc,,grekin2012,,,-0.171955598,z,0.003571429,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0597614340524054,-0.171955598,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.171955598,0.00200504246232758,0.00401008492465516,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.341040462427746,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.171955598,0.003571429,0.0597614340524054,2.87736733106522
2642,26398658,Paradies 2015,All observational,mbm,,plos,soc,,santanaetal2007,,,-0.116158117,z,0.002158348,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0464580240647404,-0.116158117,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.116158117,0.00620474079871514,0.0124094815974303,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.179190751445087,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.116158117,0.002158348,0.0464580240647404,2.50028104592074
2643,26398658,Paradies 2015,All observational,mbm,,plos,soc,,moradiandsubich2003,,,-0.287682072,z,0.007692308,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0877058036848189,-0.287682072,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.287682072,0.000518887866553186,0.00103777573310637,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.641618497109827,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.287682072,0.00769230799999999,0.0877058036848189,3.28008022175841
2644,26398658,Paradies 2015,All observational,mbm,,plos,soc,,muliaandzemore2012,,,-0.12423115,z,0.0002456399,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.015672903368553,-0.12423115,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.12423115,0.00000000000000111022302462516,0.00000000000000222044604925031,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.219653179190751,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.12423115,0.0002456399,0.015672903368553,7.92649243593656
2645,26398658,Paradies 2015,All observational,mbm,,plos,soc,,nationalsurveyofblackamericansnsba,,,-0.087504946,z,0.002101057,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0458372883142099,-0.087504946,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.087504946,0.0281288470543726,0.0562576941087451,0,FALSE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.121387283236994,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.087504946,0.002101057,0.0458372883142099,1.90903409032756
2646,26398658,Paradies 2015,All observational,mbm,,plos,soc,,bowenreidandharrell2002,,,-0.168537021,z,0.006622517,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0813788486033072,-0.168537021,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.168537021,0.0191785795304332,0.0383571590608665,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.329479768786127,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.168537021,0.006622517,0.0813788486033072,2.07101751735955
2647,26398658,Paradies 2015,All observational,mbm,,plos,soc,,cakirandguneri2011,,,-0.202732554,z,0.004081633,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0638876592152193,-0.202732554,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.202732554,0.000753671070983897,0.00150734214196779,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.433526011560694,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.202732554,0.004081633,0.0638876592152193,3.17326626910922
2648,26398658,Paradies 2015,All observational,mbm,,plos,soc,,sellersetal2009,,,-0.092260889,z,0.002525253,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0502518954866381,-0.092260889,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.092260889,0.0331811698072039,0.0663623396144077,0,FALSE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.132947976878613,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.092260889,0.002525253,0.0502518954866381,1.83596833724475
2649,26398658,Paradies 2015,All observational,mbm,,plos,soc,,huynhetal2012,,,-0.172258708,z,0.003773585,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.061429512451264,-0.172258708,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.172258708,0.00252232614036696,0.00504465228073392,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.346820809248555,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.172258708,0.003773585,0.061429512451264,2.80416856859582
2650,26398658,Paradies 2015,All observational,mbm,,plos,soc,,torresetal2011,,,-0.32169688,z,0.002538071,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0503792715310573,-0.32169688,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.32169688,0.0000000000854186721355177,0.000000000170837344271035,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.745664739884393,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.32169688,0.002538071,0.0503792715310573,6.38550082649932
2651,26398658,Paradies 2015,All observational,mbm,,plos,soc,,jacksonetal2005,,,-0.204223985,z,0.003355705,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0579284472431292,-0.204223985,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.204223985,0.000211380049641607,0.000422760099283215,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.439306358381503,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.204223985,0.003355705,0.0579284472431292,3.5254524282838
2652,26398658,Paradies 2015,All observational,mbm,,plos,soc,,jacksonetal2012,,,-0.367088743,z,0.005405405,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0735214594523259,-0.367088743,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.367088743,0.000000297324554643374,0.000000594649109286749,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.838150289017341,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.367088743,0.005405405,0.0735214594523259,4.99294689923878
2653,26398658,Paradies 2015,All observational,mbm,,plos,soc,,jasinskajalahtietal200120072009,,,-0.354544626,z,0.001342282,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.036637166921038,-0.354544626,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.354544626,0,0,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.809248554913295,,TRUE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.354544626,0.001342282,0.036637166921038,9.67718455862403
2654,26398658,Paradies 2015,All observational,mbm,,plos,soc,,jasperseetal2012,,,-0.020002667,z,0.006666667,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.081649660134014,-0.020002667,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.020002667,0.403235326771487,0.806470653542973,0,FALSE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.0346820809248555,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.020002667,0.00666666699999999,0.081649660134014,0.244981632099497
2655,26398658,Paradies 2015,All observational,mbm,,plos,soc,,ruckeretal2010,,,-0.354092529,z,0.01351351,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.116247623631625,-0.354092529,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.354092529,0.00115946395681354,0.00231892791362709,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.803468208092486,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.354092529,0.0135135099999999,0.116247623631625,3.04601950507029
2656,26398658,Paradies 2015,All observational,mbm,,plos,soc,,salgadodesydner1987,,,-0.30782271,z,0.006824731,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0826119301311863,-0.30782271,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.30782271,0.0000972214530335913,0.000194442906067183,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.699421965317919,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.30782271,0.00682473100000001,0.0826119301311863,3.72612901685244
2657,26398658,Paradies 2015,All observational,mbm,,plos,soc,,bogartetal2011,,,-0.345931484,z,0.005657925,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0752191797349586,-0.345931484,z,-0.229928196795352,-0.211710303767519,TRUE,Reported racism,Negative mental health,-0.23,-0.21,author.contact,0.345931484,0.00000212282527711771,0.00000424565055423543,1,TRUE,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,2,mbm tb,slightly discrepant,TRUE,1,2.1010832939926,0.475944957945832,0.0205288058805389,0.195123729353488,0.756766186538176,0.742453066004488,0.0906254606990214,0.152424274010636,1.33248185799834,0.237877320855118,PLOS One,0.786127167630058,,FALSE,,1,,1,21,Not possible,Not possible,0.0670010830454651,0.0459786161560844,0.0880235499348458,0.00000340326401238045,0.233996901219615,0.214698488263934,0.253295314175296,0,Inf,Inf,0.345931484,0.00565792500000001,0.0752191797349586,4.59897974451357
