study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di
500,0.0178708792378212,-2.40844347345413,1.98421695158642,-1.84308599110312,-1.84308599110312,-2.30571298276571,0.916510773218931,1,100,1,no,,,TRUE,FALSE,1
501,0.673862198102053,0.422106974951358,1.98421695158642,1.59520212020681,1.59520212020681,0.438925467355709,1.08127585027021,1,100,1,no,,,FALSE,FALSE,1
505,0.583483329562597,0.550109455969402,1.98421695158642,-0.172576445279544,-0.172576445279544,0.586028874472203,1.13485352058669,1,100,1,no,,,FALSE,FALSE,1
509,0.577291200110672,0.559195416837547,1.98421695158642,2.2219757680275,2.2219757680275,0.63081786619082,1.27256731213086,1,100,1,no,,,FALSE,FALSE,1
510,0.0377988732735318,-2.10526949493982,1.98421695158642,-1.71563079312306,-1.71563079312306,-2.07896457729283,0.975166523440303,1,100,1,no,,,TRUE,FALSE,1
511,0.258411755057912,1.13669017469043,1.98421695158642,-0.0479094272990124,-0.0479094272990124,1.14501561022231,1.01470220227574,1,100,1,no,,,FALSE,FALSE,1
512,0.013403047208931,-2.51807416883447,1.98421695158642,-1.08303917810836,-1.08303917810836,-2.54099987628805,1.01829181271984,1,100,1,no,,,TRUE,FALSE,1
513,0.549178080511733,0.601053489449553,1.98421695158642,-0.28808141851454,-0.28808141851454,0.605012960219328,1.01321849867993,1,100,1,no,,,FALSE,FALSE,1
514,0.483840577453976,-0.702782543215073,1.98421695158642,-0.516901730395667,-0.516901730395667,-0.810744672011103,1.3308413188132,1,100,1,no,,,FALSE,FALSE,1
516,0.0890969377774445,1.71705033030398,1.98421695158642,2.20426199607839,2.20426199607839,1.93336110364305,1.26782672774434,1,100,1,no,,,FALSE,FALSE,1
517,0.265312973808073,1.12026081542789,1.98421695158642,0.967239307238283,0.967239307238283,1.18385386601094,1.11675499216869,1,100,1,no,,,FALSE,FALSE,1
519,0.361843352404772,-0.91609472565192,1.98421695158642,-0.340280181099003,-0.340280181099003,-0.858391976170031,0.87799194861835,1,100,1,no,,,FALSE,FALSE,1
520,0.286197214019079,-1.07228896303595,1.98421695158642,-1.04635851254676,-1.04635851254676,-1.11587835618028,1.08295406612326,1,100,1,no,,,FALSE,FALSE,1
522,0.432914352755061,-0.787424856170406,1.98421695158642,-0.297502954134746,-0.297502954134746,-0.689852615251461,0.767528287562604,1,100,1,no,,,FALSE,FALSE,1
524,0.124285864156675,1.55019437501059,1.98421695158642,1.27607892807991,1.27607892807991,1.55035030502692,1.00020118491092,1,100,1,no,,,FALSE,FALSE,1
525,0.47641394336556,0.714801449879521,1.98421695158642,0.955865263442191,0.955865263442191,0.70850911553957,0.982471667040062,1,100,1,no,,,FALSE,FALSE,1
526,0.429534149503519,0.793241537263317,1.98421695158642,0.551930359606647,0.551930359606647,0.795447930848973,1.00557071714721,1,100,1,no,,,FALSE,FALSE,1
527,0.494412546652221,0.685847092488511,1.98421695158642,-0.63326079883609,-0.63326079883609,0.665085440374867,0.940373273636405,1,100,1,no,,,FALSE,FALSE,1
528,0.764676212258944,-0.300170873257906,1.98421695158642,0.73803300662398,0.73803300662398,-0.293602800855207,0.956716559676235,1,100,1,no,,,FALSE,FALSE,1
529,0.0628247793992992,-1.881624344926,1.98421695158642,-0.286538316899631,-0.286538316899631,-1.83461945377723,0.950662015758874,1,100,1,no,,,FALSE,FALSE,1
531,0.661064129343797,0.439767376331775,1.98421695158642,0.749048552426714,0.749048552426714,0.428469318501368,0.949278053335706,1,100,1,no,,,FALSE,FALSE,1
533,0.0534189944467689,-1.95486689036861,1.98421695158642,-1.84853151015681,-1.84853151015681,-2.09260215694313,1.145879514094,1,100,1,no,,,FALSE,FALSE,1
534,0.318291757115978,1.0030299154596,1.98421695158642,-0.641292920425801,-0.641292920425801,1.03159376044193,1.05776609220906,1,100,1,no,,,FALSE,FALSE,1
535,0.101650504734131,1.65225674967847,1.98421695158642,2.82223065806016,2.82223065806016,1.52546793326537,0.852415025138019,1,100,1,no,,,FALSE,FALSE,1
536,0.183322944239772,1.33996890043734,1.98421695158642,1.48268369759459,1.48268369759459,1.3343053867697,0.991564662493267,1,100,1,no,,,FALSE,FALSE,1
538,0.636060617339219,-0.474679853172509,1.98421695158642,-0.91844157511995,-0.91844157511995,-0.488596127107931,1.05949385373666,1,100,1,no,,,FALSE,FALSE,1
539,0.135630204694679,1.50452409054292,1.98421695158642,0.62349903535932,0.62349903535932,1.46031674386391,0.942097469940097,1,100,1,no,,,FALSE,FALSE,1
541,0.209000116868352,1.26455404345385,1.98421695158642,1.36365577529637,1.36365577529637,1.16073397139386,0.842540141294469,1,100,1,no,,,FALSE,FALSE,1
542,0.216123547127324,1.24485571161715,1.98421695158642,0.263288651593104,0.263288651593104,1.23905578964097,0.990703483657378,1,100,1,no,,,FALSE,FALSE,1
543,0.00820360124299485,-2.69792529120808,1.98421695158642,-1.09023400814689,-1.09023400814689,-2.73719730465027,1.02932463894166,1,100,1,no,,,TRUE,FALSE,1
544,0.0156100628645963,-2.4604052143805,1.98421695158642,-2.04203673021581,-2.04203673021581,-2.64577295367494,1.15635682402146,1,100,1,no,,,TRUE,FALSE,1
545,0.426584238769156,0.79833986729103,1.98421695158642,0.209398916071346,0.209398916071346,0.804779926982176,1.01619870268244,1,100,1,no,,,FALSE,FALSE,1
547,0.472040443592138,0.721928051188815,1.98421695158642,2.57443670380743,2.57443670380743,0.798865460156915,1.22450187535552,1,100,1,no,,,FALSE,FALSE,1
548,0.241272248279068,-1.17887816775883,1.98421695158642,-1.76188332994392,-1.76188332994392,-1.11062965418036,0.887566047275982,1,100,1,no,,,FALSE,FALSE,1
550,0.383473005106488,0.875404141080201,1.98421695158642,0.548103685242705,0.548103685242705,0.975449302828895,1.24163004161049,1,100,1,no,,,FALSE,FALSE,1
551,0.0212581337665663,-2.3406110396921,1.98421695158642,-2.80544297732815,-2.80544297732815,-2.19242440141931,0.877386112449116,1,100,1,no,,,TRUE,FALSE,1
552,0.0638408478002583,-1.87427639997855,1.98421695158642,-2.10276671880923,-2.10276671880923,-2.01375545239699,1.15437306568218,1,100,1,no,,,FALSE,FALSE,1
556,0.0563659118904624,1.93082128135537,1.98421695158642,0.40206635472956,0.40206635472956,1.93965962535755,1.00917596348196,1,100,1,no,,,FALSE,FALSE,1
557,0.294792879172009,-1.0532443606238,1.98421695158642,-1.02506252040198,-1.02506252040198,-1.10383874200535,1.09838092057378,1,100,1,no,,,FALSE,FALSE,1
558,0.623168655321392,-0.492908642960439,1.98421695158642,-0.492871587488511,-0.492871587488511,-0.52015963073846,1.11362871539729,1,100,1,no,,,FALSE,FALSE,1
559,0.661437984099885,-0.439249545647886,1.98421695158642,-1.80528611637617,-1.80528611637617,-0.394228597109354,0.805514953853178,1,100,1,no,,,FALSE,FALSE,1
560,0.421737877533447,-0.806761374703794,1.98421695158642,-1.3121333556919,-1.3121333556919,-0.785086405492953,0.946988532024759,1,100,1,no,,,FALSE,FALSE,1
563,0.015856448702932,-2.45442774971141,1.98421695158642,-1.8744211393886,-1.8744211393886,-2.68320994452132,1.19511254411432,1,100,1,no,,,TRUE,FALSE,1
564,0.6550466946866,-0.448118691841659,1.98421695158642,-1.75320846024443,-1.75320846024443,-0.441682183855838,0.971479507402865,1,100,1,no,,,FALSE,FALSE,1
565,0.676254136781403,0.418821111744606,1.98421695158642,-1.02720482384031,-1.02720482384031,0.39721918062638,0.89950439961052,1,100,1,no,,,FALSE,FALSE,1
566,0.742421487509899,-0.32956958412772,1.98421695158642,0.51433865690751,0.51433865690751,-0.299997218765465,0.828590994641202,1,100,1,no,,,FALSE,FALSE,1
567,0.235707990244297,1.19303258212385,1.98421695158642,-1.09945428296517,-1.09945428296517,1.3148204999921,1.21458614959995,1,100,1,no,,,FALSE,FALSE,1
569,0.0857817950024806,-1.73539906428736,1.98421695158642,-0.620602734129913,-0.620602734129913,-1.78964951015453,1.06349941142243,1,100,1,no,,,FALSE,FALSE,1
570,0.895026549811817,-0.132286028266849,1.98421695158642,0.298154299940111,0.298154299940111,-0.160347030169237,1.46924386644958,1,100,1,no,,,FALSE,FALSE,1
573,0.103583285520582,-1.64286576196019,1.98421695158642,1.14001309739087,1.14001309739087,-1.4995231760167,0.833109731010041,1,100,1,no,,,FALSE,FALSE,1
574,0.0665779377245551,1.85495905822937,1.98421695158642,1.43107625175085,1.43107625175085,1.94310061518287,1.09729126373973,1,100,1,no,,,FALSE,FALSE,1
575,0.00847389230153389,-2.6863068303578,1.98421695158642,-1.6956871378292,-1.6956871378292,-2.90786154481529,1.1717533817523,1,100,1,no,,,TRUE,FALSE,1
578,0.918118315121698,0.103066964107695,1.98421695158642,-1.12149397629604,-1.12149397629604,0.0957774521429166,0.863550205642012,1,100,1,no,,,FALSE,FALSE,1
579,0.630032615910629,0.483183087003055,1.98421695158642,1.87186254126727,1.87186254126727,0.512005574938427,1.1228608278426,1,100,1,no,,,FALSE,FALSE,1
581,0.0374351837785658,-2.10936888236829,1.98421695158642,-1.86676421838921,-1.86676421838921,-2.07740714050812,0.969925037256112,1,100,1,no,,,TRUE,FALSE,1
582,0.199525955509674,-1.29153364568268,1.98421695158642,-1.13417449575527,-1.13417449575527,-1.17285250934884,0.824660805431271,1,100,1,no,,,FALSE,FALSE,1
583,0.000344356417511607,-3.70827694624961,1.98421695158642,-3.96201864953203,-3.96201864953203,-3.87984543877136,1.09467330529197,1,100,1,no,,,TRUE,FALSE,1
584,0.473518130806976,0.719516060105827,1.98421695158642,2.2757135886303,2.2757135886303,0.738394500756357,1.05316380012896,1,100,1,no,,,FALSE,FALSE,1
585,0.647667707150732,0.458402897308586,1.98421695158642,1.22482245095537,1.22482245095537,0.406577497158436,0.786668876710912,1,100,1,no,,,FALSE,FALSE,1
586,0.287442462611106,-1.069505974568,1.98421695158642,0.112802862942452,0.112802862942452,-1.07045705349185,1.00177932957677,1,100,1,no,,,FALSE,FALSE,1
588,0.585580581294018,0.547042450241855,1.98421695158642,1.21851783411933,1.21851783411933,0.523004154872551,0.914046354013674,1,100,1,no,,,FALSE,FALSE,1
589,0.00116940523796556,-3.34338235577561,1.98421695158642,-2.64645502429655,-2.64645502429655,-3.33794467828708,0.996749844923084,1,100,1,no,,,TRUE,FALSE,1
590,0.12836958794572,1.53338915901128,1.98421695158642,1.02528900679354,1.02528900679354,1.45962342334163,0.906101545617221,1,100,1,no,,,FALSE,FALSE,1
591,0.0690663211737644,-1.8379649759423,1.98421695158642,-1.21811975681562,-1.21811975681562,-1.74045911143072,0.89671242449761,1,100,1,no,,,FALSE,FALSE,1
592,0.0749562472857934,1.79968656318121,1.98421695158642,1.94439878625441,1.94439878625441,1.85129409556523,1.05817399345732,1,100,1,no,,,FALSE,FALSE,1
594,0.208155657379142,-1.26692174159676,1.98421695158642,-1.63286800532319,-1.63286800532319,-1.21450929901108,0.918971643159843,1,100,1,no,,,FALSE,FALSE,1
595,0.72901682384718,-0.347415324327564,1.98421695158642,0.939522936151767,0.939522936151767,-0.361839627088457,1.0847616229645,1,100,1,no,,,FALSE,FALSE,1
596,0.942737701842421,-0.0720119224135918,1.98421695158642,0.7276342537908,0.7276342537908,-0.0642363154438168,0.795705636444583,1,100,1,no,,,FALSE,FALSE,1
597,0.0678673875634242,1.84608796137096,1.98421695158642,2.47895120429203,2.47895120429203,1.67101814991288,0.819327541264975,1,100,1,no,,,FALSE,FALSE,1
598,0.132632248395212,1.51629172604993,1.98421695158642,0.735031027817682,0.735031027817682,1.62729629398298,1.15177524599968,1,100,1,no,,,FALSE,FALSE,1
599,0.541359084334749,0.612882995523243,1.98421695158642,0.232991288803825,0.232991288803825,0.623300196473374,1.03428299317436,1,100,1,no,,,FALSE,FALSE,1
601,0.0045052920939407,-2.90687599488348,1.98421695158642,-0.874727904178676,-0.874727904178676,-2.99462503059476,1.06128466670879,1,100,1,no,,,TRUE,FALSE,1
602,0.43132540354693,-0.790155790307654,1.98421695158642,0.747270782753781,0.747270782753781,-0.72198427588344,0.834891470791596,1,100,1,no,,,FALSE,FALSE,1
603,0.00137249225811833,-3.29363118071076,1.98421695158642,-1.36559173703225,-1.36559173703225,-2.94215601213485,0.797960631366187,1,100,1,no,,,TRUE,FALSE,1
604,0.358167627691549,-0.923161345332116,1.98421695158642,0.05182145940252,0.05182145940252,-0.879692226060504,0.908042729316103,1,100,1,no,,,FALSE,FALSE,1
606,0.0604712994945986,1.89903519607092,1.98421695158642,2.33447242322493,2.33447242322493,2.03897378471882,1.1528087291883,1,100,1,no,,,FALSE,FALSE,1
607,0.734754095463877,-0.339763913008071,1.98421695158642,0.0523458895592948,0.0523458895592948,-0.358276223501418,1.11194031408335,1,100,1,no,,,FALSE,FALSE,1
608,0.0831555087312488,1.7503526762253,1.98421695158642,2.3980869296575,2.3980869296575,1.71352456122074,0.958361904522063,1,100,1,no,,,FALSE,FALSE,1
611,0.549473544887976,0.600608141765096,1.98421695158642,-0.106256540267994,-0.106256540267994,0.612593923317004,1.04031039638726,1,100,1,no,,,FALSE,FALSE,1
613,0.160674544915611,1.41340071839071,1.98421695158642,0.574383386026795,0.574383386026795,1.40385324799957,0.986535702352635,1,100,1,no,,,FALSE,FALSE,1
614,0.159441131159323,1.41762121297572,1.98421695158642,2.76491207131802,2.76491207131802,1.39051740037644,0.962127103533137,1,100,1,no,,,FALSE,FALSE,1
615,0.281952862736835,1.08183752235307,1.98421695158642,0.921102820561017,0.921102820561017,1.08906724377455,1.01341029262095,1,100,1,no,,,FALSE,FALSE,1
617,0.0167476641848179,-2.43347680562459,1.98421695158642,0.191430412671289,0.191430412671289,-2.1683939749612,0.794002667431164,1,100,1,no,,,TRUE,FALSE,1
618,0.64868672827272,-0.456979785335775,1.98421695158642,0.458405629714255,0.458405629714255,-0.399846318065018,0.7655828987567,1,100,1,no,,,FALSE,FALSE,1
620,0.0556490731179809,1.93657066891046,1.98421695158642,2.85715307903605,2.85715307903605,2.22221485022648,1.31675625906794,1,100,1,no,,,FALSE,FALSE,1
621,0.324612435792838,0.989948986811405,1.98421695158642,0.893346101598539,0.893346101598539,1.06411131719593,1.15544291314716,1,100,1,no,,,FALSE,FALSE,1
622,0.979257064047298,-0.0260661280027487,1.98421695158642,2.30426509472714,2.30426509472714,-0.0262505230544376,1.01419829354831,1,100,1,no,,,FALSE,FALSE,1
624,0.982946164802474,0.0214295109168915,1.98421695158642,-0.412154540500952,-0.412154540500952,0.0251922382966013,1.38200302224484,1,100,1,no,,,FALSE,FALSE,1
625,0.186391045485946,1.33055837030864,1.98421695158642,0.971879778911845,0.971879778911845,1.23822544951167,0.866027312869922,1,100,1,no,,,FALSE,FALSE,1
626,0.835260993131873,0.208507654221711,1.98421695158642,-0.99322599598883,-0.99322599598883,0.201796435021003,0.936662157680898,1,100,1,no,,,FALSE,FALSE,1
627,0.167286089269747,1.39119105753793,1.98421695158642,1.75575971600546,1.75575971600546,1.30297473630218,0.87719962130092,1,100,1,no,,,FALSE,FALSE,1
628,0.749018045514301,0.320826614296299,1.98421695158642,1.6087075475706,1.6087075475706,0.293041505913992,0.834290884670885,1,100,1,no,,,FALSE,FALSE,1
631,0.514512495343274,0.65418024175691,1.98421695158642,-0.29112682455452,-0.29112682455452,0.701588254797167,1.1501904940243,1,100,1,no,,,FALSE,FALSE,1
636,0.46197193112951,0.738476672739934,1.98421695158642,0.0501208946740146,0.0501208946740146,0.798210659892599,1.16831912043642,1,100,1,no,,,FALSE,FALSE,1
638,0.0881662748075024,1.7221441546274,1.98421695158642,0.540114881568542,0.540114881568542,1.52583710330181,0.785013885619149,1,100,1,no,,,FALSE,FALSE,1
641,0.715300886805486,0.36579180152828,1.98421695158642,0.485895648426146,0.485895648426146,0.338601715755106,0.856860995281016,1,100,1,no,,,FALSE,FALSE,1
642,0.297048487898092,-1.04830965913759,1.98421695158642,-0.708495212149369,-0.708495212149369,-1.01607970354338,0.939455855778258,1,100,1,no,,,FALSE,FALSE,1
643,0.678169601374718,-0.416193077741413,1.98421695158642,-1.37185732505666,-1.37185732505666,-0.392712013323278,0.890345705880312,1,100,1,no,,,FALSE,FALSE,1
645,0.380502376971631,-0.880905823879117,1.98421695158642,-0.80561197676313,-0.80561197676313,-0.910369310618977,1.06801230210872,1,100,1,no,,,FALSE,FALSE,1
646,0.81731160453759,0.231619529398228,1.98421695158642,-0.102269226237299,-0.102269226237299,0.208783893882959,0.812537916808567,1,100,1,no,,,FALSE,FALSE,1
647,0.18904028763229,1.32252562719132,1.98421695158642,1.00987750897524,1.00987750897524,1.24255730349485,0.882723442201857,1,100,1,no,,,FALSE,FALSE,1
650,0.000294440225964896,-3.75331530799079,1.98421695158642,-1.01053590531045,-1.01053590531045,-3.21243757358961,0.732553408799721,1,100,1,no,,,TRUE,FALSE,1
651,0.00293731195624647,-3.04989696557231,1.98421695158642,-2.45697978894084,-2.45697978894084,-2.46304069966067,0.652188055682014,1,100,1,no,,,TRUE,FALSE,1
652,0.523498108437287,-0.640236170126566,1.98421695158642,-1.28534964828072,-1.28534964828072,-0.625966672268415,0.95592101730675,1,100,1,no,,,FALSE,FALSE,1
654,0.346132101756854,0.946630193654977,1.98421695158642,1.1362958589886,1.1362958589886,0.856799090211871,0.81921385397129,1,100,1,no,,,FALSE,FALSE,1
656,0.797077093602947,0.257825076299211,1.98421695158642,2.69572315401651,2.69572315401651,0.258153945250824,1.00255272839124,1,100,1,no,,,FALSE,FALSE,1
657,0.698394292764061,-0.38861659763552,1.98421695158642,1.10446452619191,1.10446452619191,-0.362193643510435,0.868638267319359,1,100,1,no,,,FALSE,FALSE,1
660,0.133869433171034,1.51141044765563,1.98421695158642,0.766907617369745,0.766907617369745,1.62252009880481,1.15243205746997,1,100,1,no,,,FALSE,FALSE,1
661,0.0180518695142639,-2.40454142351723,1.98421695158642,-2.53078699588354,-2.53078699588354,-2.49809923375343,1.07933148512296,1,100,1,no,,,TRUE,FALSE,1
662,0.617991383093462,0.500275484313003,1.98421695158642,0.0504361543261053,0.0504361543261053,0.543769978466222,1.18144092551195,1,100,1,no,,,FALSE,FALSE,1
665,0.824725402019022,-0.222058990030794,1.98421695158642,-1.20478789361973,-1.20478789361973,-0.183241089916016,0.68094025986273,1,100,1,no,,,FALSE,FALSE,1
667,0.275875843167849,1.09568301465778,1.98421695158642,1.70480825098438,1.70480825098438,1.27831021106113,1.36113956364614,1,100,1,no,,,FALSE,FALSE,1
668,0.0888762680078289,1.71825417737836,1.98421695158642,1.08040727217608,1.08040727217608,1.62143019290988,0.890474925354427,1,100,1,no,,,FALSE,FALSE,1
669,0.560758163480171,0.583687363127503,1.98421695158642,1.20068943202744,1.20068943202744,0.648635899660836,1.23492727148355,1,100,1,no,,,FALSE,FALSE,1
671,0.267221558569574,1.11577007111491,1.98421695158642,0.975645967036353,0.975645967036353,1.01509370214301,0.827680742782378,1,100,1,no,,,FALSE,FALSE,1
672,0.0969908838161891,1.67550547610072,1.98421695158642,1.67834835271707,1.67834835271707,1.71329415718487,1.04561586582303,1,100,1,no,,,FALSE,FALSE,1
673,0.339401235163421,-0.959985515125752,1.98421695158642,0.124666709753249,0.124666709753249,-0.951073087774113,0.981518354002297,1,100,1,no,,,FALSE,FALSE,1
674,0.172232739136026,1.37500832107887,1.98421695158642,1.17254223560113,1.17254223560113,1.29752022728978,0.890466572507694,1,100,1,no,,,FALSE,FALSE,1
675,1.92585811251568e-06,-5.06104832597703,1.98421695158642,-4.71871566908745,-4.71871566908745,-5.52699106852831,1.19260481128676,1,100,1,no,,,TRUE,FALSE,1
676,0.103944326148402,-1.6411272447145,1.98421695158642,-1.3589006758379,-1.3589006758379,-1.79915688777899,1.20185911312157,1,100,1,no,,,FALSE,FALSE,1
679,0.360888616836572,0.917925800373614,1.98421695158642,1.21889470775416,1.21889470775416,0.968186823453923,1.11250810055868,1,100,1,no,,,FALSE,FALSE,1
680,0.000498329497343539,-3.60054778099102,1.98421695158642,-3.99470487990956,-3.99470487990956,-3.09140353345053,0.737181182545523,1,100,1,no,,,TRUE,FALSE,1
681,0.32567892490213,-0.987758508250603,1.98421695158642,0.554049790610477,0.554049790610477,-0.938998490643714,0.903708214330939,1,100,1,no,,,FALSE,FALSE,1
682,0.677758905816388,0.416756310928953,1.98421695158642,0.671881072686756,0.671881072686756,0.379568258123157,0.829498115250517,1,100,1,no,,,FALSE,FALSE,1
683,0.67374780097859,-0.422264239923965,1.98421695158642,-0.963679147745236,-0.963679147745236,-0.415422272933885,0.967856446296913,1,100,1,no,,,FALSE,FALSE,1
684,0.0800932363646703,1.76828747499874,1.98421695158642,1.99582621198059,1.99582621198059,1.73006242075208,0.957233312505502,1,100,1,no,,,FALSE,FALSE,1
685,0.314646388674289,-1.0106528011985,1.98421695158642,-0.0423467153803268,-0.0423467153803268,-1.06213260552864,1.10446895771637,1,100,1,no,,,FALSE,FALSE,1
686,0.0689136908530185,1.8389925066094,1.98421695158642,2.181071432568,2.181071432568,1.91385024299416,1.08306864727707,1,100,1,no,,,FALSE,FALSE,1
688,0.471721389538757,-0.722449388919079,1.98421695158642,-0.0493399689279013,-0.0493399689279013,-0.697592592379671,0.932371230557233,1,100,1,no,,,FALSE,FALSE,1
689,0.352359940146644,0.934421790391827,1.98421695158642,2.02796171642834,2.02796171642834,0.866985315303884,0.860869989431439,1,100,1,no,,,FALSE,FALSE,1
690,0.319185356709222,-1.00117017289861,1.98421695158642,-0.683304400706935,-0.683304400706935,-1.07408173820253,1.15095636843068,1,100,1,no,,,FALSE,FALSE,1
691,0.451861292453452,0.755301541958066,1.98421695158642,0.808808357021247,0.808808357021247,0.834548449825196,1.2208501669163,1,100,1,no,,,FALSE,FALSE,1
692,0.357849596078768,-0.923774935128838,1.98421695158642,-2.05090264819952,-2.05090264819952,-0.89756685977993,0.94406363588385,1,100,1,no,,,FALSE,FALSE,1
694,0.840328022373006,-0.20200411709263,1.98421695158642,-1.24000671678152,-1.24000671678152,-0.228326379943776,1.27759069534953,1,100,1,no,,,FALSE,FALSE,1
695,0.00668036224931884,-2.77075742887821,1.98421695158642,-3.9233441498995,-3.9233441498995,-3.15356534221294,1.29540824061185,1,100,1,no,,,TRUE,FALSE,1
699,0.846562887944305,0.19401345201179,1.98421695158642,0.453030844907864,0.453030844907864,0.202830609222236,1.09295757461345,1,100,1,no,,,FALSE,FALSE,1
700,0.118950551793464,1.57282222796643,1.98421695158642,2.14455022242885,2.14455022242885,1.73859190631882,1.22190102920402,1,100,1,no,,,FALSE,FALSE,1
701,0.199918385414103,-1.29039751757041,1.98421695158642,-0.649267739537054,-0.649267739537054,-1.27476294749902,0.975914623292108,1,100,1,no,,,FALSE,FALSE,1
702,0.26115163228576,1.13013107334958,1.98421695158642,0.773826269330106,0.773826269330106,1.13078458886152,1.00115686486285,1,100,1,no,,,FALSE,FALSE,1
703,0.841613645971702,-0.200355400035643,1.98421695158642,0.48384940360957,0.48384940360957,-0.186780935583231,0.869086469471303,1,100,1,no,,,FALSE,FALSE,1
705,0.755845933274468,0.311803023548005,1.98421695158642,-0.000788911808921267,-0.000788911808921267,0.29194165663974,0.876660606928461,1,100,1,no,,,FALSE,FALSE,1
707,0.0249165782668378,-2.27734800797267,1.98421695158642,-1.50076875682896,-1.50076875682896,-2.31039164118076,1.029229928558,1,100,1,no,,,TRUE,FALSE,1
708,0.484415629982243,0.701856170325112,1.98421695158642,0.297908198728747,0.297908198728747,0.652800260695049,0.865096178757277,1,100,1,no,,,FALSE,FALSE,1
709,0.102754183371116,1.64687671939637,1.98421695158642,1.12318538184588,1.12318538184588,1.72704214166983,1.09972396509596,1,100,1,no,,,FALSE,FALSE,1
710,0.0988957122997023,-1.66589445092079,1.98421695158642,-1.5440978269723,-1.5440978269723,-1.63164726736465,0.959306954219246,1,100,1,no,,,FALSE,FALSE,1
713,0.335519406917396,0.967766286746876,1.98421695158642,0.931293675425325,0.931293675425325,0.981669217457905,1.02893838244994,1,100,1,no,,,FALSE,FALSE,1
715,0.941912021547146,-0.0730521358533391,1.98421695158642,2.11207394288423,2.11207394288423,-0.0689146922211892,0.88993401284856,1,100,1,no,,,FALSE,FALSE,1
716,0.451532498672276,-0.755852275276382,1.98421695158642,-0.0542868271726051,-0.0542868271726051,-0.73724529034581,0.951371559306631,1,100,1,no,,,FALSE,FALSE,1
717,0.499833883713186,0.677238951061239,1.98421695158642,1.21654079288244,1.21654079288244,0.688768856394678,1.03433958689738,1,100,1,no,,,FALSE,FALSE,1
718,0.77348185023188,0.288611859165189,1.98421695158642,0.860224798879596,0.860224798879596,0.257430092304497,0.795591766387411,1,100,1,no,,,FALSE,FALSE,1
719,0.163841438581447,1.40267688704609,1.98421695158642,1.30441806115467,1.30441806115467,1.44072148667057,1.05498135604914,1,100,1,no,,,FALSE,FALSE,1
720,0.174863517033144,1.36654531590106,1.98421695158642,0.412123052210814,0.412123052210814,1.41895294527544,1.07817165939226,1,100,1,no,,,FALSE,FALSE,1
721,0.199557817433068,-1.29144134010384,1.98421695158642,-0.842210761167457,-0.842210761167457,-1.31878303228525,1.0427911404503,1,100,1,no,,,FALSE,FALSE,1
722,0.766944352576787,-0.297189713574613,1.98421695158642,0.464973024821498,0.464973024821498,-0.287543350601678,0.936136354620051,1,100,1,no,,,FALSE,FALSE,1
724,0.491421980863193,-0.690617507361158,1.98421695158642,0.244614527546772,0.244614527546772,-0.638232260601306,0.854048113914248,1,100,1,no,,,FALSE,FALSE,1
725,0.0652399647492519,-1.86431716453094,1.98421695158642,-1.16600983734173,-1.16600983734173,-1.86288889669704,0.998468371414982,1,100,1,no,,,FALSE,FALSE,1
727,1.67486874407209e-05,-4.52611739152284,1.98421695158642,-2.12558076588884,-2.12558076588884,-4.64811881156722,1.05463653833371,1,100,1,no,,,TRUE,FALSE,1
729,0.0088738304995869,-2.66971817663767,1.98421695158642,-2.29032521901944,-2.29032521901944,-2.45304290463456,0.844266295263113,1,100,1,no,,,TRUE,FALSE,1
732,0.412998195179772,-0.822095382338339,1.98421695158642,-0.192125819598618,-0.192125819598618,-0.799315366722459,0.945348429366644,1,100,1,no,,,FALSE,FALSE,1
733,0.06653868896623,1.85523132424582,1.98421695158642,2.49334906161737,2.49334906161737,1.8761487849657,1.02267682859145,1,100,1,no,,,FALSE,FALSE,1
735,0.911085068954104,0.111955884450754,1.98421695158642,-0.710809911779869,-0.710809911779869,0.115633753457621,1.06678130346048,1,100,1,no,,,FALSE,FALSE,1
736,0.273759599757653,-1.10055402807567,1.98421695158642,-2.72535291016329,-2.72535291016329,-1.13322461277186,1.06025239375617,1,100,1,no,,,FALSE,FALSE,1
737,0.722671528517993,-0.355901600366708,1.98421695158642,0.690258067383081,0.690258067383081,-0.39229327739399,1.21495963618501,1,100,1,no,,,FALSE,FALSE,1
738,0.210383942969141,1.26068923303082,1.98421695158642,1.70087618227385,1.70087618227385,1.4005314009267,1.2341547340529,1,100,1,no,,,FALSE,FALSE,1
740,0.410987286026805,0.825651059272975,1.98421695158642,1.15145691004646,1.15145691004646,0.6889332332641,0.696243550663626,1,100,1,no,,,FALSE,FALSE,1
741,0.914816050114192,-0.107239441741278,1.98421695158642,-0.430072294819205,-0.430072294819205,-0.0890194201231787,0.689065383532145,1,100,1,no,,,FALSE,FALSE,1
742,0.59285246384181,0.536447876553847,1.98421695158642,-1.49714357619344,-1.49714357619344,0.532643954735744,0.985868393610668,1,100,1,no,,,FALSE,FALSE,1
743,0.0205950311275502,-2.35309593077142,1.98421695158642,-0.729087359568251,-0.729087359568251,-2.26495347200541,0.926486945185565,1,100,1,no,,,TRUE,FALSE,1
744,0.258265632333927,1.13704135460138,1.98421695158642,0.0362888494262565,0.0362888494262565,1.12356969342828,0.976444383440366,1,100,1,no,,,FALSE,FALSE,1
