study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di,sei
346,0.0172210719047666,-2.38994309704642,1.96472939098769,-0.11736476853164,-0.976150597686951,-1.21363624162548,0.257870672077456,0.25,500,1,no,,,TRUE,FALSE,1,0.507809680960747
347,0.00000169234125978396,-4.84503276519216,1.96472939098769,-0.80087423034824,-1.88479120690046,-2.51549872337307,0.269559576734793,0.25,500,1,no,,,TRUE,FALSE,1,0.519191271820698
349,0.102493723841184,1.63588731678477,1.96472939098769,0.506020299682569,0.0972810956913932,0.810073875459072,0.245212430836247,0.25,500,1,no,,,FALSE,FALSE,1,0.495189287885195
350,0.866303721837388,-0.168442124523221,1.96472939098769,0.172004044322302,0.628503105712397,-0.082666833264665,0.240858058780398,0.25,500,1,no,,,FALSE,FALSE,1,0.490772919770843
351,0.108479301712255,1.60794690833047,1.96472939098769,0.255416868468387,0.285350705744078,0.786444311204273,0.239217275941878,0.25,500,1,no,,,FALSE,FALSE,1,0.489098431751604
352,0.403199386973942,-0.836632950325757,1.96472939098769,0.131045773773749,-0.433139481695709,-0.441789738145943,0.278844008796298,0.25,500,1,no,,,FALSE,FALSE,1,0.52805682345397
355,0.820560759576258,0.226943317887409,1.96472939098769,0.372332154898479,0.28873377056624,0.112411778081765,0.2453515663355,0.25,500,1,no,,,FALSE,FALSE,1,0.495329755148527
356,0.832590245038139,-0.211491329264747,1.96472939098769,0.298124726785551,0.505305533415883,-0.109412662533435,0.267639395048685,0.25,500,1,no,,,FALSE,FALSE,1,0.517338762368223
357,0.303455983798345,1.03011301986307,1.96472939098769,0.0838927804426863,-0.0155228193807849,0.502590847266892,0.238045183163102,0.25,500,1,no,,,FALSE,FALSE,1,0.487898742735726
358,0.668195208191968,-0.428880597287047,1.96472939098769,-0.13584338051373,-0.437605581843398,-0.21479852746799,0.250835962369544,0.25,500,1,no,,,FALSE,FALSE,1,0.500835264702421
359,0.323182602598548,-0.988917856852677,1.96472939098769,-0.0887317437975037,-0.371492130463766,-0.503619954222275,0.259349503207199,0.25,500,1,no,,,FALSE,FALSE,1,0.50926368730472
360,0.512286243399481,0.65575150710138,1.96472939098769,0.363016702639123,0.484114463390634,0.317651911002133,0.234652048548762,0.25,500,1,no,,,FALSE,FALSE,1,0.484408968278625
362,0.796139968572096,-0.258484010110096,1.96472939098769,-0.326700168824366,0.0616376465666935,-0.128203759458926,0.245999461230798,0.25,500,1,no,,,FALSE,FALSE,1,0.495983327573415
363,0.168252239623863,-1.37984523588284,1.96472939098769,0.694478469479733,-0.023342035364421,-0.689586893825357,0.24975675356644,0.25,500,1,no,,,FALSE,FALSE,1,0.49975669436881
364,0.119158327427042,-1.56099736434464,1.96472939098769,-0.0382069972277864,-0.600351410972661,-0.744870502272177,0.227696949614513,0.25,500,1,no,,,FALSE,FALSE,1,0.477176015338694
365,0.699165035481155,-0.386670440661022,1.96472939098769,-0.470615128764466,-0.283238409187911,-0.191928194832846,0.246374417507113,0.25,500,1,no,,,FALSE,FALSE,1,0.496361176470434
367,0.965583539540252,0.0431696841427902,1.96472939098769,0.281306742141885,-0.071099202340542,0.0222688150265931,0.266094852611167,0.25,500,1,no,,,FALSE,FALSE,1,0.515843825795334
369,0.273291407272694,1.09672315939053,1.96472939098769,0.725647017267349,0.585842003884571,0.555704038648568,0.256739728222038,0.25,500,1,no,,,FALSE,FALSE,1,0.506694906449669
373,0.619915035446663,0.496280523630522,1.96472939098769,-0.0107218332440307,0.0358563398812177,0.232856964545015,0.22015269187531,0.25,500,1,no,,,FALSE,FALSE,1,0.469204317835322
374,0.338431136983017,0.958189668577856,1.96472939098769,0.171622446207358,0.553619749461764,0.455215992057491,0.225700257042863,0.25,500,1,no,,,FALSE,FALSE,1,0.475079211335186
375,0.751081816506386,0.317388201726175,1.96472939098769,0.111203090250628,0.322714654889696,0.152609977168034,0.231198119523288,0.25,500,1,no,,,FALSE,FALSE,1,0.480830655764884
377,0.249075622640955,-1.15394370364396,1.96472939098769,-0.090671136055115,-0.795858548521903,-0.567321106004083,0.241706671678079,0.25,500,1,no,,,FALSE,FALSE,1,0.491636727348638
378,0.53835228988347,0.615731787275755,1.96472939098769,-0.321136903924129,0.12716678614465,0.304898110889245,0.245203303920406,0.25,500,1,no,,,FALSE,FALSE,1,0.495180072216569
379,0.919177900582296,0.101520706186105,1.96472939098769,-0.282635615049515,-0.482543442944562,0.0522459562791283,0.264847638633863,0.25,500,1,no,,,FALSE,FALSE,1,0.514633499331187
380,0.108886089710659,1.60609292468441,1.96472939098769,0.404789059558586,0.933639537062067,0.740598968685617,0.212630161020204,0.25,500,1,no,,,FALSE,FALSE,1,0.461118380700882
383,0.264272411204734,1.11760759061275,1.96472939098769,0.988048104984584,0.952119381690656,0.54721374224382,0.239737131785884,0.25,500,1,no,,,FALSE,FALSE,1,0.489629586305693
384,0.454309935296309,-0.748834255619162,1.96472939098769,-0.142549832280474,-1.05599305258375,-0.381338053461638,0.259327685850369,0.25,500,1,no,,,FALSE,FALSE,1,0.509242266362848
385,0.441638800451503,-0.770042952829401,1.96472939098769,-0.0795418440866346,-0.132112948754008,-0.38747736244026,0.253199455998723,0.25,500,1,no,,,FALSE,FALSE,1,0.503189284463335
387,0.150494172355299,1.44000104570381,1.96472939098769,0.471938451045959,0.900786095483994,0.740632010165423,0.264532686056912,0.25,500,1,no,,,FALSE,FALSE,1,0.514327411341173
388,0.710797699439272,0.370996351710867,1.96472939098769,-0.365510988357719,-0.238913434274072,0.189309125713703,0.260377721212891,0.25,500,1,no,,,FALSE,FALSE,1,0.510272203057241
389,0.204981440681573,-1.26914373571536,1.96472939098769,-0.456551200441066,-0.645080952297156,-0.595738433702345,0.220338108797599,0.25,500,1,no,,,FALSE,FALSE,1,0.469401862797326
391,0.281794069492757,-1.07746300099878,1.96472939098769,-0.12091011262182,-0.744909294775464,-0.529811718854515,0.24179002973686,0.25,500,1,no,,,FALSE,FALSE,1,0.491721496110206
392,0.0848484588949516,-1.72665544267114,1.96472939098769,-0.106217240228225,-0.0378127529038323,-0.860913392825879,0.248603686311828,0.25,500,1,no,,,FALSE,FALSE,1,0.498601731156068
393,0.0335579741590149,-2.13123373684774,1.96472939098769,-0.356493660357831,-1.0278400050633,-1.07071186006544,0.25239634526891,0.25,500,1,no,,,TRUE,FALSE,1,0.502390630156365
394,0.0122221179285847,-2.51483394333437,1.96472939098769,-0.800843788853163,-1.20651065035007,-1.22847212351556,0.238622826061738,0.25,500,1,no,,,TRUE,FALSE,1,0.488490354113301
395,0.00938635666558611,-2.60777210834819,1.96472939098769,-0.13358886933702,-0.861187247866986,-1.35320818000004,0.269271231647309,0.25,500,1,no,,,TRUE,FALSE,1,0.518913510758112
396,0.933104786534275,0.083981543162864,1.96472939098769,-0.387643759495217,0.506383780313717,0.0405848822745561,0.233539787111695,0.25,500,1,no,,,FALSE,FALSE,1,0.48325954425308
397,0.341227568321512,-0.952652141838929,1.96472939098769,-1.08100321466815,-0.403800882423969,-0.472130387286016,0.245615183378518,0.25,500,1,no,,,FALSE,FALSE,1,0.495595786280027
398,0.108684998073945,-1.60700873503146,1.96472939098769,-0.379434716392525,-0.682828844518335,-0.797443259187587,0.246242554449343,0.25,500,1,no,,,FALSE,FALSE,1,0.49622832894681
399,0.252767532684904,-1.1449770380949,1.96472939098769,-0.123914073995998,-0.41310197978858,-0.558075746077664,0.237570626307468,0.25,500,1,no,,,FALSE,FALSE,1,0.487412172916791
400,0.461345878016104,-0.737202197877228,1.96472939098769,0.091309103721386,0.0631466386098454,-0.375709529984258,0.259735420914244,0.25,500,1,no,,,FALSE,FALSE,1,0.509642444184394
401,0.00671977408830529,-2.72179973544662,1.96472939098769,-0.72395554077702,-1.3454932199563,-1.35636818139647,0.248337812590058,0.25,500,1,no,,,TRUE,FALSE,1,0.498335040499921
402,0.649165006793466,0.455197693515416,1.96472939098769,0.311911084725835,0.0660283207015983,0.23744210736303,0.272091747906892,0.25,500,1,no,,,FALSE,FALSE,1,0.521624144290592
403,0.947905993626308,0.0653694923938164,1.96472939098769,-0.426397472795347,0.241413654147232,0.0307660285654271,0.221509650914478,0.25,500,1,no,,,FALSE,FALSE,1,0.470648117933641
404,0.266585540977296,-1.11220503160784,1.96472939098769,0.107289061598533,-0.808677004833813,-0.571841723880911,0.264351615702184,0.25,500,1,no,,,FALSE,FALSE,1,0.514151354857871
405,0.0907285572344924,-1.69484584084987,1.96472939098769,0.341849214855585,0.200158569833435,-0.857164787340465,0.25578097565897,0.25,500,1,no,,,FALSE,FALSE,1,0.505747936880587
406,0.352374084584294,-0.930863912469705,1.96472939098769,-0.01352914202626,0.0956247826577936,-0.470307218483114,0.255264782154013,0.25,500,1,no,,,FALSE,FALSE,1,0.505237352294952
408,0.217523187712331,-1.23470020652932,1.96472939098769,0.828796203947336,0.307253928676712,-0.618728117383,0.251117317445792,0.25,500,1,no,,,FALSE,FALSE,1,0.501116071829464
409,0.386625850764254,0.866512086385869,1.96472939098769,0.116759812162688,0.8559195057221,0.435542247624188,0.252645359927749,0.25,500,1,no,,,FALSE,FALSE,1,0.502638398779629
410,0.472661916387252,0.718700421743339,1.96472939098769,-0.349420585944612,0.437607103255467,0.356286788246478,0.245755721221793,0.25,500,1,no,,,FALSE,FALSE,1,0.495737552765365
411,0.336835940353883,-0.961361698174304,1.96472939098769,0.0811484866800709,-0.087464001668215,-0.474610271963484,0.243725312642126,0.25,500,1,no,,,FALSE,FALSE,1,0.49368543896101
412,0.902816709394544,0.122166033004477,1.96472939098769,0.316191334907957,0.149444218493558,0.0604565039310455,0.244897930563572,0.25,500,1,no,,,FALSE,FALSE,1,0.494871630388701
413,0.130471621861605,-1.51473913686711,1.96472939098769,-0.631821642373939,-0.65163256582401,-0.774954020755987,0.261743664638374,0.25,500,1,no,,,FALSE,FALSE,1,0.51160889812275
414,0.937770550706913,-0.0781116510780017,1.96472939098769,0.00720161568822041,-0.640149651634358,-0.0388264295580707,0.247071854269392,0.25,500,1,no,,,FALSE,FALSE,1,0.497063229649299
415,0.0590434256926449,1.89219642055204,1.96472939098769,-0.541590726232752,0.316556435812847,0.938524998273588,0.246013679469604,0.25,500,1,no,,,FALSE,FALSE,1,0.495997660750133
416,0.173757198373972,1.36217505060935,1.96472939098769,0.492095831612773,-0.169451800769573,0.660259448561823,0.234943485042542,0.25,500,1,no,,,FALSE,FALSE,1,0.484709691508785
417,0.00885747608666384,-2.6278408567387,1.96472939098769,0.223267865843606,-0.349351218250345,-1.28888073132297,0.240562174561014,0.25,500,1,no,,,TRUE,FALSE,1,0.49047137996117
418,0.0813649865646238,-1.74635286803681,1.96472939098769,-0.781265616585206,-1.04491580232237,-0.865384494939827,0.245558072557497,0.25,500,1,no,,,FALSE,FALSE,1,0.495538164582202
419,0.0659680089902945,1.84268503137409,1.96472939098769,0.548716386311527,0.554976782711152,0.925386840989445,0.252199617253624,0.25,500,1,no,,,FALSE,FALSE,1,0.502194800106118
420,0.44400948733927,0.766048781543421,1.96472939098769,0.638953280609401,0.483084882047751,0.373549131965066,0.237783990343342,0.25,500,1,no,,,FALSE,FALSE,1,0.487630998136236
421,0.000885111136237873,-3.34489630900586,1.96472939098769,-0.625625750043599,-1.04399506667081,-1.66175252053471,0.246812626567521,0.25,500,1,no,,,TRUE,FALSE,1,0.49680240193413
422,0.0932686539458815,-1.68161781419778,1.96472939098769,-0.0203751176714352,-0.127072931052081,-0.847193066588412,0.253810851971014,0.25,500,1,no,,,FALSE,FALSE,1,0.503796439021768
423,0.781313930805651,-0.277757015369409,1.96472939098769,0.592508392679074,0.159797047642164,-0.13800394762649,0.24686126245212,0.25,500,1,no,,,FALSE,FALSE,1,0.496851348445508
424,0.11379651865608,1.58413501302372,1.96472939098769,0.422374035797328,0.457152242839463,0.832053006353086,0.275878338834165,0.25,500,1,no,,,FALSE,FALSE,1,0.525241219664037
425,0.0119126454165831,-2.52398069727052,1.96472939098769,-0.732478291681197,-1.32906072172389,-1.28912160662181,0.260864941457168,0.25,500,1,no,,,TRUE,FALSE,1,0.510749392028192
426,0.692564970802974,0.39560574916395,1.96472939098769,-0.0085858593429325,0.383683309427002,0.201039051141952,0.258247224630331,0.25,500,1,no,,,FALSE,FALSE,1,0.508180307204373
427,0.702559043332982,-0.382087617188426,1.96472939098769,-0.778412523360341,-0.833145679133426,-0.200456676849474,0.275242267152932,0.25,500,1,no,,,FALSE,FALSE,1,0.52463536589991
428,0.931731887715956,0.0857092991826246,1.96472939098769,0.178135395468792,0.281043036357039,0.042193968114678,0.24235102040912,0.25,500,1,no,,,FALSE,FALSE,1,0.492291600993883
429,0.947123595913205,-0.0663527083328357,1.96472939098769,-0.205870521467042,0.323551684021461,-0.0319534030393113,0.23190863847629,0.25,500,1,no,,,FALSE,FALSE,1,0.481568934293202
430,0.0527253851514393,1.94178663953297,1.96472939098769,0.233323011595508,0.447567464320313,0.926443501463363,0.227632810978447,0.25,500,1,no,,,FALSE,FALSE,1,0.477108804130092
431,0.616849931439069,-0.500633335674891,1.96472939098769,0.722927319677598,0.0717543361361005,-0.251533797662329,0.252437090780422,0.25,500,1,no,,,FALSE,FALSE,1,0.502431180143532
432,0.206915903613772,1.26373306563284,1.96472939098769,-0.0580790102966851,0.183155806275419,0.631268687919839,0.249527145340035,0.25,500,1,no,,,FALSE,FALSE,1,0.499526921536803
433,0.0724478318647887,1.80010542892902,1.96472939098769,-0.00406810653840405,0.66254082686868,0.881354383867738,0.239720544064664,0.25,500,1,no,,,FALSE,FALSE,1,0.489612646961518
434,0.893602047797707,0.133815971756264,1.96472939098769,-0.0351503108693362,0.00472848204301952,0.0694909499303927,0.269674941036926,0.25,500,1,no,,,FALSE,FALSE,1,0.51930235993776
435,0.678043448683785,0.415378423626687,1.96472939098769,-0.0236156106958223,0.408428803457576,0.20952085208091,0.254429014385534,0.25,500,1,no,,,FALSE,FALSE,1,0.504409570077267
436,0.902081827886697,-0.123094500811474,1.96472939098769,-0.127355042494819,-0.290766529768494,-0.0598439872506253,0.236354426649126,0.25,500,1,no,,,FALSE,FALSE,1,0.486162963057786
437,0.326660364800191,-0.981828025095168,1.96472939098769,-0.51527944186626,-0.664922275416726,-0.51254255903275,0.272514124692728,0.25,500,1,no,,,FALSE,FALSE,1,0.522028854272183
438,0.311020234833693,1.01411312094374,1.96472939098769,0.13957280131209,0.450259919534719,0.5299625881744,0.273097435008098,0.25,500,1,no,,,FALSE,FALSE,1,0.522587251096023
439,0.801363842154392,0.251716491563148,1.96472939098769,-0.198819715021342,-0.0275233441122001,0.127894065700162,0.258153161150822,0.25,500,1,no,,,FALSE,FALSE,1,0.508087749459502
440,0.103449812552658,-1.63133860762941,1.96472939098769,-0.213133378271689,-1.09066282901205,-0.815717716959326,0.250029677824794,0.25,500,1,no,,,FALSE,FALSE,1,0.500029676944073
441,0.0165622983861741,-2.40440333988107,1.96472939098769,-0.354957626250393,-1.00713904182406,-1.19976098742384,0.248985941764778,0.25,500,1,no,,,TRUE,FALSE,1,0.49898491135983
442,0.855778111367814,0.181845129202304,1.96472939098769,0.11199794430851,0.67838250233029,0.0924485237393361,0.258461949347668,0.25,500,1,no,,,FALSE,FALSE,1,0.508391531545981
443,0.178509768102464,-1.34725436937776,1.96472939098769,0.25902694481699,-0.626738288711412,-0.675651423806497,0.251504749635321,0.25,500,1,no,,,FALSE,FALSE,1,0.501502492152652
444,0.18462315029555,1.32849109185033,1.96472939098769,0.766768733978528,1.01710190754817,0.674208172644257,0.257555442831626,0.25,500,1,no,,,FALSE,FALSE,1,0.507499204759599
446,0.763036337181864,-0.301660787997459,1.96472939098769,0.157514069961048,-0.355107226067479,-0.149435548530262,0.245397493093084,0.25,500,1,no,,,FALSE,FALSE,1,0.495376112759875
447,0.0531829899400825,-1.9380324860285,1.96472939098769,-0.106270005482668,-0.437800998160919,-1.03253401819545,0.283848519109083,0.25,500,1,no,,,FALSE,FALSE,1,0.532774360408872
448,0.858676819447145,0.178150834610377,1.96472939098769,0.325218741680823,-0.492555765092891,0.0911853206875318,0.261983618934313,0.25,500,1,no,,,FALSE,FALSE,1,0.51184335390265
450,0.418558505003453,0.80959561762789,1.96472939098769,0.712821389160561,0.407516069405532,0.399896447970932,0.243982566752066,0.25,500,1,no,,,FALSE,FALSE,1,0.493945914804512
451,0.414965484393285,0.815866990307412,1.96472939098769,0.30551332619626,0.867910744008803,0.40375073144676,0.244899512197155,0.25,500,1,no,,,FALSE,FALSE,1,0.494873228410222
452,0.0712003825538687,1.80805170623838,1.96472939098769,0.30907066942223,0.332816378266463,0.918859074326532,0.258271285945787,0.25,500,1,no,,,FALSE,FALSE,1,0.508203980647326
453,0.947997619480305,-0.0652543530679559,1.96472939098769,-0.455595816726436,0.0663157682299738,-0.0324880268177205,0.247872126777293,0.25,500,1,no,,,FALSE,FALSE,1,0.497867579560362
454,0.0417903545629832,-2.04086078913096,1.96472939098769,0.0847007848315242,-0.870509115917747,-1.02890998309109,0.254172171115217,0.25,500,1,no,,,TRUE,FALSE,1,0.504154907855925
455,0.0509834546032558,1.95633206512543,1.96472939098769,-0.134034581060926,0.508712489308902,0.912721338504019,0.217666333350325,0.25,500,1,no,,,FALSE,FALSE,1,0.466547246643172
456,0.172336736445043,-1.36669384063288,1.96472939098769,-0.461740419657025,-0.856263330002361,-0.69072041109909,0.255424237311038,0.25,500,1,no,,,FALSE,FALSE,1,0.505395129884567
457,0.0961516544692465,1.66695080694308,1.96472939098769,0.340086087349779,0.479119769918008,0.836263058039212,0.251675104251468,0.25,500,1,no,,,FALSE,FALSE,1,0.50167230763863
459,0.209892086403565,-1.25548015970739,1.96472939098769,-0.830703428991477,-0.431641047471034,-0.592200005398732,0.222493386375343,0.25,500,1,no,,,FALSE,FALSE,1,0.471692046122619
460,0.183214133306954,-1.3327742034191,1.96472939098769,0.263596406013233,-0.134167607587642,-0.677770646118241,0.258614192835285,0.25,500,1,no,,,FALSE,FALSE,1,0.508541240053631
461,0.99880232366773,-0.0015018174691662,1.96472939098769,-0.368062536380023,0.178536489839289,-0.000797813306009857,0.282207302155745,0.25,500,1,no,,,FALSE,FALSE,1,0.531231872307888
462,0.015910773900098,-2.41921167594822,1.96472939098769,-1.25839807677551,-1.3480458809803,-1.20373315213206,0.247578372394922,0.25,500,1,no,,,TRUE,FALSE,1,0.497572479539335
463,0.280523992250833,-1.08031453679964,1.96472939098769,-0.222708442515455,-0.516373810556118,-0.519963288412228,0.231656730893083,0.25,500,1,no,,,FALSE,FALSE,1,0.48130731439807
464,0.120658469019814,-1.55467079803463,1.96472939098769,-0.339140954704023,-0.0913370177869052,-0.773381888082431,0.247463477667074,0.25,500,1,no,,,FALSE,FALSE,1,0.497457010873376
465,0.645981826580017,0.459630244283369,1.96472939098769,-0.524423505998905,-0.300750628089139,0.241057919574928,0.275058843087018,0.25,500,1,no,,,FALSE,FALSE,1,0.524460525766256
467,0.622808377162476,-0.492180258361718,1.96472939098769,0.359828106182592,-0.160577168150062,-0.241818290534357,0.241395913392735,0.25,500,1,no,,,FALSE,FALSE,1,0.491320581079945
468,0.272249612673399,-1.09911109131604,1.96472939098769,-0.29749146135471,-0.0776600799371994,-0.58344314164649,0.281782421763004,0.25,500,1,no,,,FALSE,FALSE,1,0.530831820601407
469,0.0393748585731949,-2.06567512718997,1.96472939098769,-0.0661354234826269,-0.997270895363873,-1.04682811509823,0.256818742947858,0.25,500,1,no,,,TRUE,FALSE,1,0.506772871164053
470,0.742132219596034,0.329213806659249,1.96472939098769,-0.458116643201199,-0.105723100267149,0.166977460482051,0.257252510932203,0.25,500,1,no,,,FALSE,FALSE,1,0.507200661407497
471,0.623560806250108,0.491115321489141,1.96472939098769,-0.0193391786553084,-0.0764445377705887,0.255673218947207,0.271021354975336,0.25,500,1,no,,,FALSE,FALSE,1,0.520597113875342
473,0.521330994670463,0.641748768712456,1.96472939098769,-0.28285056685931,0.313285928976393,0.309298330799788,0.23228708516083,0.25,500,1,no,,,FALSE,FALSE,1,0.481961705077104
474,0.533469877780048,0.623151183084101,1.96472939098769,0.292580543077763,0.141304264970416,0.320203448437364,0.264037226219598,0.25,500,1,no,,,FALSE,FALSE,1,0.513845527585478
475,0.375292454224683,-0.887397460949471,1.96472939098769,-0.156711135163293,0.251688527524542,-0.440365649811679,0.246258089865178,0.25,500,1,no,,,FALSE,FALSE,1,0.49624398219543
476,0.682548019285865,-0.409227888987935,1.96472939098769,-0.695733412692279,-0.418793661528936,-0.202296302864114,0.244368624806112,0.25,500,1,no,,,FALSE,FALSE,1,0.494336550141816
477,0.0577611425185915,-1.90188983073122,1.96472939098769,-0.295094269509566,0.0722799513811765,-0.928984207855062,0.238586546047644,0.25,500,1,no,,,FALSE,FALSE,1,0.488453217870088
479,0.91741271904659,0.10374585409901,1.96472939098769,-0.269063729839534,-0.165340288808345,0.0508853252772463,0.240571185988759,0.25,500,1,no,,,FALSE,FALSE,1,0.490480566372164
480,0.553031548600735,0.593625584905821,1.96472939098769,-0.550099385073408,0.263407147936956,0.288465941130879,0.236136904954228,0.25,500,1,no,,,FALSE,FALSE,1,0.485939198824532
482,0.390095511371058,0.860193428749292,1.96472939098769,0.559353279173176,0.617307105734582,0.422643740919476,0.241410770630888,0.25,500,1,no,,,FALSE,FALSE,1,0.491335700545857
484,0.51265005688538,0.655185791681448,1.96472939098769,0.501348820082825,0.928780125704422,0.329089799696535,0.252289921199612,0.25,500,1,no,,,FALSE,FALSE,1,0.502284701339401
485,0.177174093967409,-1.35141741039663,1.96472939098769,-0.552094220108503,-0.565816504542679,-0.694868266646642,0.264378380601482,0.25,500,1,no,,,FALSE,FALSE,1,0.514177382428945
486,0.429078289389412,-0.791414288556961,1.96472939098769,0.575210185850158,0.00538470341320696,-0.403919368766092,0.260484318945446,0.25,500,1,no,,,FALSE,FALSE,1,0.510376644200581
487,0.67187594614689,0.423825179792584,1.96472939098769,0.608322310330407,0.0990110585732454,0.20783699094614,0.240476245254564,0.25,500,1,no,,,FALSE,FALSE,1,0.490383773441337
488,0.185331541276597,-1.32634689660453,1.96472939098769,-0.842348711714832,-1.26808667898718,-0.636594386071068,0.230362274365154,0.25,500,1,no,,,FALSE,FALSE,1,0.479960700854929
489,0.397424171568581,-0.846958666318175,1.96472939098769,-0.593222952739428,-0.388635912565153,-0.44322119189929,0.273852432050031,0.25,500,1,no,,,FALSE,FALSE,1,0.523309117109602
490,0.00329336918828446,-2.95319354929268,1.96472939098769,-0.253303027051246,-0.731042798842158,-1.46757757200055,0.246955276586479,0.25,500,1,no,,,TRUE,FALSE,1,0.496945949361174
491,0.176427507390926,-1.35375460178329,1.96472939098769,-0.875210393906233,-0.778275365304235,-0.674107309580611,0.247958032071166,0.25,500,1,no,,,FALSE,FALSE,1,0.497953845322201
493,0.0461779536780429,-1.99874474840086,1.96472939098769,0.288638109559363,-0.3727074313135,-0.961269129120945,0.231299833023242,0.25,500,1,no,,,TRUE,FALSE,1,0.480936412661011
495,0.636271302636396,-0.473208591038434,1.96472939098769,0.0302542328220605,-0.193821270493695,-0.226700350374708,0.229508693928423,0.25,500,1,no,,,FALSE,FALSE,1,0.479070656509479
496,0.822728190300427,0.224155327475021,1.96472939098769,-0.16447920960049,-0.050833996322615,0.114136179677554,0.259267770752228,0.25,500,1,no,,,FALSE,FALSE,1,0.50918343526889
497,0.186680601175309,1.32228024536627,1.96472939098769,0.495199897151181,0.863576895718905,0.647588435733881,0.239856311111108,0.25,500,1,no,,,FALSE,FALSE,1,0.489751274741688
499,0.946160949564581,0.067562525667033,1.96472939098769,0.445238382659177,0.2490544417696,0.0348654465879517,0.26630462696769,0.25,500,1,no,,,FALSE,FALSE,1,0.516047117003564
500,0.240668130602635,-1.17471722713265,1.96472939098769,-0.754123875567081,-1.29641360687916,-0.568550061274876,0.234245224590877,0.25,500,1,no,,,FALSE,FALSE,1,0.483988868250993
501,0.0650300017691463,-1.84913188237774,1.96472939098769,-0.672948631487961,-0.309985532104545,-0.900496311626773,0.237152716260457,0.25,500,1,no,,,FALSE,FALSE,1,0.486983281294601
502,0.0510736046322309,-1.95556913826356,1.96472939098769,-0.779593731899307,-0.591495821711448,-0.976921312987471,0.249558760129633,0.25,500,1,no,,,FALSE,FALSE,1,0.499558565265008
503,0.000000149310766454125,-5.32962047057705,1.96472939098769,-0.952520181206118,-2.31991717826533,-2.71340887975164,0.259201742607101,0.25,500,1,no,,,TRUE,FALSE,1,0.509118593853241
505,0.116400531450435,1.57279312325225,1.96472939098769,-0.231344756528033,0.548055819024678,0.797393136357628,0.257040633544277,0.25,500,1,no,,,FALSE,FALSE,1,0.506991748990334
506,0.493324725038707,0.685535007730468,1.96472939098769,0.754743842882154,0.653349086808285,0.335467011181679,0.239464072290897,0.25,500,1,no,,,FALSE,FALSE,1,0.489350663932212
507,0.521585304061083,-0.64135688451151,1.96472939098769,-0.327135486392898,0.120130241992998,-0.320499076669805,0.249720412413337,0.25,500,1,no,,,FALSE,FALSE,1,0.499720334200378
508,0.157175867950657,1.41676419334967,1.96472939098769,0.447134146906334,0.736746210356008,0.721534796098267,0.259369804897733,0.25,500,1,no,,,FALSE,FALSE,1,0.509283619310236
509,0.195856240595031,-1.29518229270344,1.96472939098769,-0.653615414693296,-0.709764128502631,-0.593051386410074,0.209663511172138,0.25,500,1,no,,,FALSE,FALSE,1,0.457890282897703
510,0.0868243637091257,1.71577270413747,1.96472939098769,0.290015398446578,0.497573608970299,0.865363858048798,0.254377091247288,0.25,500,1,no,,,FALSE,FALSE,1,0.504358098227131
512,0.750264648978778,-0.318466103375723,1.96472939098769,0.287271501255017,0.312765422850713,-0.155727063213266,0.239112212997864,0.25,500,1,no,,,FALSE,FALSE,1,0.488991015252698
513,0.293835235881193,-1.05085193632918,1.96472939098769,-0.153315856801186,-0.592242653145105,-0.535058884374458,0.25925079793325,0.25,500,1,no,,,FALSE,FALSE,1,0.509166768292324
514,0.0702083413567188,1.81445314912746,1.96472939098769,1.30120209431128,1.06394572649632,0.903654226052348,0.248035046995452,0.25,500,1,no,,,FALSE,FALSE,1,0.498031170706666
516,0.684232538993104,-0.406931838305626,1.96472939098769,-0.026602408039646,0.202951454469482,-0.20547842938916,0.254970029518267,0.25,500,1,no,,,FALSE,FALSE,1,0.504945570847261
517,0.370852929637875,0.895684913992758,1.96472939098769,0.393699986327779,0.575677980012522,0.466028763733608,0.270716624475502,0.25,500,1,no,,,FALSE,FALSE,1,0.520304357540375
518,0.556099205084386,0.589042676210964,1.96472939098769,0.308584161562867,0.175699515704147,0.299053014657282,0.257752477437313,0.25,500,1,no,,,FALSE,FALSE,1,0.507693290715284
519,0.857779568298317,-0.179294084847459,1.96472939098769,0.235091222100611,0.316166250415995,-0.0907948672769502,0.256442895911845,0.25,500,1,no,,,FALSE,FALSE,1,0.506401911441737
520,0.315809900678633,1.00411488228438,1.96472939098769,-0.554202897101443,0.0291646602408221,0.523301712859749,0.271604839911004,0.25,500,1,no,,,FALSE,FALSE,1,0.521157212279562
521,0.886294590819462,-0.143067541780911,1.96472939098769,-0.304665814425549,-0.990273693513656,-0.0722931937423289,0.255336318544626,0.25,500,1,no,,,FALSE,FALSE,1,0.505308142171315
522,0.0187061192970147,-2.35905143750229,1.96472939098769,-0.873854398262211,-0.627918923682639,-1.16733685999119,0.244859848923117,0.25,500,1,no,,,TRUE,FALSE,1,0.494833152611178
523,0.82615430493782,-0.219751826841524,1.96472939098769,-0.334093049099358,-0.138978108248228,-0.113070456424661,0.264748374462379,0.25,500,1,no,,,FALSE,FALSE,1,0.51453704867811
524,0.913532961638962,-0.108638413641572,1.96472939098769,0.686512917219554,-0.413786248848614,-0.0546445044024385,0.253003280460332,0.25,500,1,no,,,FALSE,FALSE,1,0.502994314540763
