study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
731,0.01698067216042,2.4714310591675,2.00957523712924,1.29232673566072,1.42966533377852,2.38343758900846,0.930059146329855,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
732,0.0391566710589096,2.11930072887633,2.00957523712924,1.1566808944087,1.42588695214625,2.4203550083766,1.30428640531359,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
734,0.0390107262402189,2.12095032696662,2.00957523712924,1.40982725157305,1.79637968821889,2.24275469435035,1.11815640020388,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
735,0.048626075144585,2.0222608881742,2.00957523712924,1.58293117826871,1.96672397178825,1.85427031021552,0.840759386181689,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
741,0.00388520719070505,3.03114659191568,2.00957523712924,1.49300847225582,1.51318844308054,2.74265539872673,0.818707196259,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
743,0.00309265715106985,3.11256213028694,2.00957523712924,1.12943632657709,1.28754570138692,3.01579016978709,0.938785091498865,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
745,0.00370402498876274,3.04828483300401,2.00957523712924,1.44413639297002,1.30754158538784,2.64335787889201,0.751970563807834,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
747,0.0157290279505264,2.50220336748698,2.00957523712924,0.689409919152056,1.23075961160896,1.99111948672482,0.633212438045753,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
749,0.015944079730163,2.49676193784565,2.00957523712924,1.08571426502828,1.29240344146328,2.63093770400448,1.11036780157966,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
752,0.00014008285885952,4.13161209484426,2.00957523712924,0.794297718822778,1.19613333453746,4.86173692799442,1.38466217956675,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
757,0.0464907121310558,2.04260694197151,2.00957523712924,1.16817037905366,1.32082597096279,2.2857232796609,1.25221152307812,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
758,0.00877012530694224,2.730194324039,2.00957523712924,1.13345251392644,1.10708863886034,2.86717856751375,1.1028650252073,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
760,0.000222689132304986,3.98671080077895,2.00957523712924,1.97170108834207,2.00211531090666,3.55258105670386,0.794069519616897,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
761,0.0109822568682325,2.64374967951353,2.00957523712924,0.738047368705587,0.661502886454992,2.72321595526898,1.06101983237685,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
762,0.0120707531056813,2.60694441484672,2.00957523712924,0.578786012482346,0.780984363986563,2.58130014816395,0.980422953079187,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
764,0.00140019231951033,3.38716112477233,2.00957523712924,1.42172557267448,1.64206083771394,3.15339918434279,0.866734710900417,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
765,0.0476948906323147,2.03103618438858,2.00957523712924,0.498586053238804,0.715468274403769,1.41622827283734,0.486218186140096,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
767,0.000944446269280971,3.51950067817929,2.00957523712924,1.56045930832785,1.45651325581083,3.50533269167128,0.991965070781347,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
770,0.0197167973008081,2.41073291812158,2.00957523712924,0.908560565037225,1.28487659231358,2.4646078702653,1.0451953422568,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
771,0.00577715127344934,2.88666903547004,2.00957523712924,1.06350147760685,0.9151027669365,2.85061862341829,0.975178794457398,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
779,0.0181443795406765,2.44460914434253,2.00957523712924,1.37207565449762,1.64218002703982,2.57928285368205,1.11321507346935,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
780,0.00532274983691756,2.91682142777511,2.00957523712924,1.36381026381068,1.75472818868215,2.69401052660287,0.853058654135352,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
781,0.00580067020547203,2.8851691403557,2.00957523712924,1.24012792437037,1.01833939839734,2.92727060576284,1.02939768415364,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
785,0.0106854856608389,2.65436366812834,2.00957523712924,1.02692461874326,0.795329204256167,1.9644783827133,0.547738993949643,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
789,0.0243841528536535,2.32282418410167,2.00957523712924,1.15908294552492,1.2191144425599,2.30426718560143,0.984085861623439,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
792,0.0249932670057299,2.31248815358132,2.00957523712924,0.834950849892678,1.03417248946481,2.314844721972,1.0020391621306,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
794,0.0190262262559752,2.42529920015598,2.00957523712924,0.918508817829202,0.981212568813232,2.96673534401318,1.49632855589985,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
796,0.00292507068077454,3.13227131703586,2.00957523712924,0.723613744133915,1.11093734779834,2.84191077461885,0.82319387434814,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
800,0.0173071049499738,2.46374360658024,2.00957523712924,0.476144263844381,0.464067084953519,2.27288000773061,0.851063561745096,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
801,0.00811608492792587,2.75962079699336,2.00957523712924,0.994034524941338,1.68333658589549,3.01377219578693,1.19267475111563,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
805,0.0118721076331278,2.61342847485087,2.00957523712924,1.06174759048376,1.14224871925561,2.39876932023098,0.842472500830709,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
807,0.0149906757761229,2.52141385307022,2.00957523712924,1.24089159645655,1.05348410303444,2.57004782569632,1.03894878874036,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
810,0.000623621184799273,3.65645875521398,2.00957523712924,1.30753373334775,1.96782380752199,3.39745995934694,0.863350880437751,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
812,0.00545610726477804,2.90773157345496,2.00957523712924,1.34892546947801,1.04229285527494,2.82632666686865,0.944791740277271,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
818,0.0277924149048012,2.26769995422432,2.00957523712924,1.78001259405769,1.6990819457685,2.42247194687984,1.14115944818675,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
819,0.00414863455933748,3.00751821341277,2.00957523712924,0.777474204009832,1.42405977135752,3.2363101705688,1.15793383416855,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
820,0.000798138162265886,3.57533888902092,2.00957523712924,1.36746401853564,2.64819446152485,3.27873165599822,0.840963839606142,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
824,0.00291279051902755,3.13375699093811,2.00957523712924,0.891927046184121,0.86517879737391,2.92562953140959,0.871581554618613,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
825,0.0177522968056373,2.45346797077003,2.00957523712924,0.999496075332183,1.02058039523811,2.17070067256017,0.782778873747463,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
828,0.0329642791105959,2.19457037230965,2.00957523712924,1.28226223805776,1.0184083664467,2.14033094923495,0.95118028342707,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
831,0.0361299449824242,2.15467182785879,2.00957523712924,1.24112769619391,1.58696049628658,2.19085924932858,1.03387179654807,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
832,0.0141304178101297,2.54491099474389,2.00957523712924,1.22399465698322,1.05569971231779,2.89840489956063,1.29709837228623,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
834,0.0156077790522869,2.50530111938791,2.00957523712924,1.39089738963355,1.74024002202439,2.45473283134258,0.960038384628948,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
841,0.0441349499732851,2.06601620079779,2.00957523712924,0.889596001320997,1.14728935230385,2.27220553600406,1.2095610177463,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
844,7.46931945910613e-06,5.01022896145462,2.00957523712924,1.22710260260887,1.28049301465314,3.59867534973834,0.515905540555179,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
848,0.00953436412261909,2.69826858490939,2.00957523712924,1.10717475190717,0.670659406482373,2.38198454875905,0.779305113545925,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
850,0.0218917581032222,2.36767822589716,2.00957523712924,1.31660739832967,1.43585444969373,2.28736725270189,0.93331111497565,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
853,0.00714360260084641,2.80769807854782,2.00957523712924,1.11518933527023,1.24997048791155,2.75586501277314,0.963418702563101,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
858,0.0418411912271247,2.08987832015985,2.00957523712924,1.11471476332966,0.760696120410895,2.4834049272138,1.41205975501498,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
859,0.00934759494009093,2.70584735657949,2.00957523712924,0.973749584444893,1.28043325379974,2.49413572119875,0.849637315588721,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
861,0.000700858403722765,3.61817672003535,2.00957523712924,1.3333094085316,1.45443578405927,3.98318155607484,1.21193870253371,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
867,0.00221431367440803,3.22979691507158,2.00957523712924,0.82183558769572,0.978551832481396,2.78699277360033,0.744596952664773,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
872,0.0374260334462621,2.13921883233756,2.00957523712924,1.04306235047377,0.73277251518147,2.43250910909228,1.29299999779063,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
873,0.00930857862017775,2.70744813504504,2.00957523712924,1.28978486190869,1.3780209531671,2.81580308537653,1.08164380990842,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
877,0.0298045885240316,2.23791991339115,2.00957523712924,0.810298790411107,0.839257563162854,2.29526236876559,1.05190275209099,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
881,0.0230799614596212,2.34575435052429,2.00957523712924,1.1495719189702,1.25469215918289,2.42377209271248,1.06762442382243,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
882,0.023976411597343,2.32987276206715,2.00957523712924,1.53580077861463,1.51754824326546,2.2014477898741,0.89279627948293,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
890,0.0417594231035061,2.09074982177758,2.00957523712924,1.01161166890307,0.985069714728802,2.25428035635424,1.16255020320013,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
896,0.039135484493475,2.11953986398038,2.00957523712924,0.804702998107455,0.527227202436602,2.26822511101211,1.14522054342673,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
897,0.00101712887724858,3.49477030510584,2.00957523712924,0.825335344661072,1.2214835467914,3.25103962423414,0.865380792900152,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
901,0.0499149119430529,2.01035205746979,2.00957523712924,1.42904832134414,1.74778638707365,2.20345157314335,1.20133127322166,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
903,0.0384110520979694,2.12778560783241,2.00957523712924,1.03639049403476,1.14724308139475,1.74464790784954,0.672294957551569,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
904,0.0429327742855998,2.07838404163347,2.00957523712924,1.27385791111703,1.42348370226057,1.72986493133421,0.692744028522327,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
907,0.0310380029313454,2.220535326893,2.00957523712924,1.35381115227403,1.61453827351119,2.12151528739487,0.912802787208141,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
910,0.00384178690532746,3.03518449995572,2.00957523712924,0.952218488313242,1.71171179835382,2.69997553830599,0.791315126386237,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
913,0.000244833597899582,3.95681158873555,2.00957523712924,1.0996352860178,1.47180685163532,3.42433805723902,0.748966724485899,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
914,0.0188504861439117,2.42908207767461,2.00957523712924,0.892749438352296,1.18773060492275,2.78188317381449,1.31157580344126,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
915,0.0302508233668581,2.23155805860715,2.00957523712924,0.8828469131688,1.04466634120752,2.33832166336902,1.09797417559286,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
916,0.0221414957824502,2.36298322213038,2.00957523712924,1.18579576782317,1.29190642629525,2.32387968922205,0.967177098357369,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
918,0.000287216350681863,3.90624226410683,2.00957523712924,1.16313019167299,1.37920633795022,3.3603832118901,0.740046933634416,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
919,0.0397681807277775,2.11244688373086,2.00957523712924,0.983199028651128,0.83580895798402,2.00894422267919,0.904407515370664,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
921,0.00193005873826514,3.27737088382778,2.00957523712924,1.19941423137293,0.924390870954246,2.94659032333738,0.80832932441227,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
930,0.026327776208558,2.29060638207384,2.00957523712924,1.06933576610436,1.35376944080193,1.86309500773864,0.661559745447482,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
936,0.00212282294633607,3.24444589059144,2.00957523712924,1.55666491503269,1.72710202944158,2.40736988051333,0.550559897016305,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
939,0.0125251736017266,2.59247048762163,2.00957523712924,0.989358778342621,1.3560511141402,2.43570063547487,0.882714329212035,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
948,0.0150175424574059,2.52069992954741,2.00957523712924,1.1312996155183,1.1794129607919,2.14099971960392,0.721424558490647,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
952,2.61179693741688e-05,4.64165476708708,2.00957523712924,0.615190212462738,0.760674564227979,4.06484637725894,0.766906824398707,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
954,0.0281950724489874,2.26159080720978,2.00957523712924,1.42669408243584,2.00644485280985,2.06713656813486,0.835430409138884,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
956,0.0209945492445799,2.38495164666534,2.00957523712924,1.14223115996605,1.62829714638032,2.08294178696707,0.762772642804445,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
958,0.000407017527325171,3.79482953749871,2.00957523712924,1.43537055189879,1.50486487632011,3.35691192851727,0.782519826577265,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
960,0.00498739219033776,2.94065239447965,2.00957523712924,0.893266495613098,0.843481137442417,2.57355908576085,0.765915582490942,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
962,0.0191902979367173,2.42179580487225,2.00957523712924,1.45198040680429,1.19483146847853,2.30385016561612,0.90496840333486,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
963,0.0119017766002,2.61245377051547,2.00957523712924,1.31336615976354,1.40695121258526,2.0211535652951,0.598551324408681,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
966,0.00218633227763586,3.23421548412749,2.00957523712924,1.63185752919537,2.00283767941766,3.07095190110717,0.901588004114847,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
968,0.0144531879851087,2.53594623318931,2.00957523712924,0.849652447070965,1.59711107322886,2.44943044512486,0.932932323183833,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
972,0.0109774006118898,2.64392123746916,2.00957523712924,1.35054755028003,1.6584664787321,3.16045539698987,1.42890154050305,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
976,0.0158819856178908,2.49832623291306,2.00957523712924,1.28578620767648,1.56034008936242,2.85517285876901,1.30607018895648,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
978,0.00805349606725739,2.76255037796614,2.00957523712924,0.829405429360391,1.10335096657271,2.57236356657205,0.867050287508394,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
981,0.0187182361320717,2.43194983366665,2.00957523712924,0.975592761161566,0.181799839921157,2.35658545584945,0.938981772705087,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
982,0.0167730192627342,2.47639111267101,2.00957523712924,0.737503549179002,0.877860112257743,2.62691889818607,1.12526511755976,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
983,0.0283442490152937,2.25934715252506,2.00957523712924,1.08219545503982,1.00788674581381,2.27315243748382,1.01225793225053,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
984,0.00254052350428249,3.18184587527797,2.00957523712924,0.818815413530687,1.0985978908726,2.79275659226415,0.770385132802828,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
986,0.0421690511229049,2.08639877590867,2.00957523712924,1.24117501992706,1.17193776643137,2.18778312822775,1.09954725612937,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
987,0.0012589639706457,3.42314031920383,2.00957523712924,0.369400518561081,1.08553481165357,3.08553326105472,0.812476972691984,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
992,0.00495783459643387,2.94282381993907,2.00957523712924,0.77262788605421,1.21557827352344,2.48297677996023,0.711896390615193,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
994,0.000203920751903076,4.01439601712575,2.00957523712924,1.31769794408328,1.53594377396321,4.08552276036422,1.03574976253865,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
995,0.0373129829699037,2.14054785188116,2.00957523712924,0.999620396894906,1.44566879082874,1.89953199465403,0.787486911145523,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
998,0.0114086324512342,2.6289512527383,2.00957523712924,1.20361912638651,1.05648945050736,2.29526523907141,0.762255720748011,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1005,0.00729846433596643,2.79965178344875,2.00957523712924,0.936249573828409,0.721018463189537,2.15094704906247,0.5902709403214,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1010,0.0245691747637085,2.31966040350307,2.00957523712924,1.04345437975809,1.03770529818033,2.52546677310278,1.18531696309729,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1015,0.000296427651345397,3.89621082902821,2.00957523712924,1.42382583166992,1.3290751066947,3.2604254785645,0.700266996166177,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1017,9.41096588341712e-06,4.94278041146313,2.00957523712924,1.05403840274479,1.60728323710133,4.32501323355776,0.765653456651599,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1018,0.0179559021488733,2.44884585234263,2.00957523712924,0.716907382355749,0.676251547584198,2.28381187649905,0.869756648714032,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1020,0.0248625126944137,2.31468781177402,2.00957523712924,1.03856605007244,1.45098562799755,2.39291244105906,1.06873188289892,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1024,0.0428987381445158,2.07873857109599,2.00957523712924,0.817551086650017,1.43972090676443,1.92616480111212,0.85859258909122,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1025,0.0315543673729544,2.21343835394956,2.00957523712924,1.02833930646841,1.09323686473926,2.20182525698525,0.989534262728083,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1027,0.0124302438409825,2.59545405854477,2.00957523712924,1.62449101249598,1.76434809583384,2.201818951965,0.719675170253947,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1039,0.0134176192268908,2.56538771361279,2.00957523712924,0.740615913798076,0.6426084643185,2.59459477806707,1.02289971704963,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1040,0.0447916110531974,2.05938385051579,2.00957523712924,0.901083962773418,0.866410318552933,2.11949040433493,1.05922519867798,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1042,6.63477541276165e-05,4.36116544099691,2.00957523712924,1.31208320093382,1.57971532623383,4.21486541585197,0.934033170456076,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1043,0.0350937716124544,2.16738029259906,2.00957523712924,0.863810154957753,1.00699670289434,2.06026839545518,0.903602368781909,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1045,0.00937612445380393,2.70468071934416,2.00957523712924,1.09697969292228,1.91110718917626,2.76657009205488,1.04628824283232,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1046,0.0132787321910012,2.5694925160554,2.00957523712924,1.14039449325671,1.12408497621495,2.2330657783057,0.755280579653259,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1048,0.0215870567014639,2.37347202914849,2.00957523712924,0.927446553205799,1.46645788364176,2.69336956675519,1.28772658312191,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1057,0.00916339020298633,2.71345969873306,2.00957523712924,1.70195953552698,1.71533159839904,2.44485459920189,0.811819203423596,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1058,0.00759419697590776,2.78471524419564,2.00957523712924,1.39121454973218,1.24681327082051,2.76580135745401,0.986462059358338,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1062,0.0252330669324245,2.30848059113031,2.00957523712924,1.12784593369588,1.10863399057114,2.2980363023181,0.99097184335335,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1065,0.00906187001781668,2.71771544432164,2.00957523712924,1.02136583510876,1.04557486353607,2.58449102594271,0.904361555617327,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1067,0.0234780461972373,2.3386349417598,2.00957523712924,1.47422812405877,1.88271106742311,2.40578773819918,1.05825357829052,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1069,0.00780891269282378,2.77420373874741,2.00957523712924,1.23288296162581,1.8625622293534,2.78971600972032,1.011214490166,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1070,0.0107570324840686,2.65178032400275,2.00957523712924,1.20952701171822,1.23843274804592,2.78375195483097,1.10201113388612,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1072,0.00637506394439361,2.85018801801078,2.00957523712924,0.628364370304603,0.846380555315136,2.62280746983688,0.846809660293019,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1074,0.0293222768406411,2.24489173985613,2.00957523712924,0.962957243863237,1.05950544187122,1.98491202645482,0.781792900587907,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1075,0.00193971502808876,3.27564901825503,2.00957523712924,1.31873049307969,1.34147223546144,3.17848284417038,0.941553539721756,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1078,0.0162946726132702,2.48803190389084,2.00957523712924,1.1191659219683,1.4343374523643,2.2742739825266,0.835552371587086,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1079,0.00415386859999963,3.00706311425578,2.00957523712924,1.3388921285998,1.67344694527763,3.24127467723435,1.16184069891507,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
